TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PP,CDS,PH,FE-JONS,PCPE-EK,POSI,UCE,F.N.,UNA,UV,E.U.,PSE-EE/PSOE,PREPAL,AA,LV-GV,DN,PACMA/ZAAAA,MSR,UCL,PUM+J,PFYV,FA,CDL,AES,UPD,IF,PNV...(E09),SAIN,PSA,ARALAR-EA...(E09),IZAN-RG,RC,EB-B...(E09),LIBERTAS-C´S,I.I.
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,1,5,B,665,269,0,269,7,262,396,23,0,0,0,0,0,0,0,0,0,0,86,0,0,1,1,0,0,0,0,0,0,0,0,2,0,77,1,0,6,0,0,11,0,54
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,2,1,A,495,199,0,199,0,199,296,10,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1,0,4,0,0,2,0,32
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,2,1,B,583,253,3,250,3,247,330,15,0,0,0,0,1,0,0,0,0,0,87,1,0,2,0,1,0,0,1,0,0,0,0,1,0,89,0,0,9,0,0,6,0,34
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,2,2,A,511,182,5,177,3,174,329,9,0,0,0,1,0,0,0,0,0,0,65,0,0,0,0,0,0,0,1,0,0,0,0,3,0,58,0,0,4,1,0,3,0,29
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,2,2,B,512,193,3,190,1,189,319,13,0,0,0,0,0,0,0,0,0,0,68,0,0,2,1,1,0,0,0,1,0,0,0,4,1,50,0,0,10,1,0,7,1,29
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,2,3,A,651,272,5,267,0,267,379,31,0,0,0,0,0,0,0,0,0,0,102,0,0,3,1,1,0,0,0,0,0,0,0,6,0,90,0,0,6,1,1,6,0,19
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,2,3,B,745,321,1,320,6,314,424,24,0,0,0,0,0,1,0,0,0,0,135,0,0,0,1,0,0,0,0,0,0,0,0,5,1,110,0,0,7,0,0,3,0,27
BIZKAIA,003,AMOREBIETA-ETXANO,1,1,A,665,353,4,349,3,346,312,31,0,0,0,1,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,2,0,155,0,0,23,0,0,8,0,65
BIZKAIA,003,AMOREBIETA-ETXANO,1,1,B,532,273,2,271,1,270,259,25,0,2,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,1,0,0,0,1,0,109,0,0,16,0,0,4,0,53
BIZKAIA,003,AMOREBIETA-ETXANO,1,2,A,716,308,0,308,2,306,408,20,0,0,0,0,0,0,0,0,0,0,68,0,0,1,0,0,0,0,0,0,0,0,0,1,0,109,0,0,22,1,0,13,0,71
BIZKAIA,003,AMOREBIETA-ETXANO,1,2,B,665,266,1,265,6,259,399,21,0,0,0,0,0,0,0,0,0,0,66,0,0,1,0,3,0,0,0,0,0,0,0,1,0,86,0,0,14,1,0,11,0,55
BIZKAIA,003,AMOREBIETA-ETXANO,1,3,A,782,398,0,398,2,396,384,13,0,0,0,0,0,1,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,2,0,187,1,0,18,0,0,3,1,113
BIZKAIA,003,AMOREBIETA-ETXANO,1,3,B,645,321,1,320,0,320,324,37,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,1,1,0,1,0,0,0,0,0,0,134,0,0,7,0,0,8,0,67
BIZKAIA,003,AMOREBIETA-ETXANO,1,4,A,517,226,0,226,1,225,291,25,0,0,0,1,2,0,0,0,0,0,80,1,0,0,0,1,0,0,0,0,0,0,1,1,0,52,0,0,6,0,1,7,1,46
BIZKAIA,003,AMOREBIETA-ETXANO,1,4,B,470,189,1,188,1,187,281,23,0,0,0,0,0,0,0,0,0,0,93,0,0,2,0,0,0,0,0,0,0,0,1,1,0,36,0,0,4,0,0,3,0,24
BIZKAIA,003,AMOREBIETA-ETXANO,1,5,A,668,268,0,268,1,267,400,16,0,0,0,0,0,0,0,0,0,0,48,0,0,1,0,2,0,0,0,0,0,0,0,2,0,116,0,0,24,0,1,2,0,55
BIZKAIA,003,AMOREBIETA-ETXANO,1,5,B,617,252,0,252,2,250,365,23,0,0,0,0,0,2,0,0,0,0,69,0,0,2,0,0,0,0,0,0,0,0,0,2,0,83,0,0,21,0,0,6,0,42
BIZKAIA,003,AMOREBIETA-ETXANO,1,5,C,534,233,1,232,0,232,301,15,0,0,0,1,1,0,0,0,0,0,58,0,0,4,0,0,0,0,0,0,0,0,0,4,0,87,0,0,12,0,0,3,1,46
BIZKAIA,003,AMOREBIETA-ETXANO,1,6,A,557,218,1,217,2,215,339,23,0,0,0,0,0,0,0,0,0,0,83,0,0,2,0,0,0,0,0,0,0,0,0,1,2,48,0,0,11,0,0,2,0,43
BIZKAIA,003,AMOREBIETA-ETXANO,1,6,B,561,219,0,219,1,218,342,39,0,0,0,1,0,0,0,0,0,0,89,0,0,2,0,1,0,0,0,0,0,0,0,0,0,47,0,0,6,0,0,4,0,29
BIZKAIA,003,AMOREBIETA-ETXANO,1,7,A,663,366,2,364,2,362,297,16,0,0,0,2,1,0,0,0,0,1,27,0,0,3,0,0,0,0,0,0,0,0,0,2,0,197,0,0,21,0,0,8,1,83
BIZKAIA,003,AMOREBIETA-ETXANO,1,7,B,573,292,1,291,1,290,281,20,0,0,0,0,2,0,0,0,0,0,43,0,0,2,0,1,0,0,0,0,0,0,0,4,0,130,0,0,23,0,0,4,0,61
BIZKAIA,003,AMOREBIETA-ETXANO,1,7,C,511,257,1,256,0,256,254,16,0,0,0,1,0,0,0,0,0,0,47,0,0,1,0,1,0,0,1,0,0,0,0,1,0,122,0,0,9,0,0,0,0,57
BIZKAIA,003,AMOREBIETA-ETXANO,1,8,A,756,322,2,320,1,319,434,19,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,1,0,101,0,0,14,0,0,13,0,100
BIZKAIA,003,AMOREBIETA-ETXANO,1,8,B,647,264,1,263,4,259,383,21,0,0,0,2,0,0,0,0,0,0,88,0,0,1,0,0,0,0,0,0,0,0,0,3,0,64,0,0,13,0,0,13,0,54
BIZKAIA,003,AMOREBIETA-ETXANO,1,9,U,797,323,2,321,1,320,474,19,0,0,0,1,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,2,0,121,0,0,19,0,0,8,0,64
BIZKAIA,003,AMOREBIETA-ETXANO,1,10,U,960,398,3,395,1,394,562,22,0,0,0,0,2,0,0,0,0,0,138,0,0,3,0,0,0,0,1,0,0,0,0,3,2,138,0,0,33,1,0,12,0,39
BIZKAIA,003,AMOREBIETA-ETXANO,2,1,A,261,121,1,120,0,120,140,7,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,11,0,0,0,0,41
BIZKAIA,003,AMOREBIETA-ETXANO,2,1,B,382,159,0,159,0,159,223,1,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0,0,0,0,3,0,0,0,0,0,0,70,0,0,15,0,0,5,0,40
BIZKAIA,003,AMOREBIETA-ETXANO,3,1,U,682,379,1,378,2,376,303,5,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,2,0,0,0,1,0,239,0,0,18,2,0,4,0,90
BIZKAIA,004,AMOROTO,1,1,U,324,144,0,144,1,143,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,10,0,0,0,0,46
BIZKAIA,005,ARAKALDO,1,1,U,80,46,0,46,2,44,34,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,0,0,0,0,12
BIZKAIA,006,ARANTZAZU,1,1,U,257,167,1,166,2,164,90,3,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,1,0,11,0,0,0,0,52
BIZKAIA,007,MUNITIBAR-ARBATZEGI GERRIKAITZ-,1,1,U,349,188,0,188,0,188,161,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,97,1,0,12,0,0,0,0,71
BIZKAIA,008,ARTZENTALES,1,1,U,595,343,0,343,4,339,252,13,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,1,0,0,0,1,0,0,1,2,0,232,0,0,27,0,1,4,0,33
BIZKAIA,009,ARRANKUDIAGA,1,1,U,753,443,2,441,3,438,310,22,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,233,0,0,25,0,0,4,0,138
BIZKAIA,010,ARRIETA,1,1,U,456,230,1,229,0,229,226,1,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,152,0,0,18,0,0,2,0,46
BIZKAIA,011,ARRIGORRIAGA,1,1,A,477,209,0,209,0,209,268,15,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61,0,0,9,0,0,5,0,46
BIZKAIA,011,ARRIGORRIAGA,1,1,B,511,197,0,197,3,194,314,29,0,0,1,0,0,1,0,0,0,0,69,0,0,0,0,1,1,0,0,1,0,0,0,1,0,53,0,0,6,0,0,4,0,27
BIZKAIA,011,ARRIGORRIAGA,1,2,A,901,296,0,296,2,294,605,42,0,0,0,0,0,0,0,0,0,0,112,0,0,2,0,3,0,0,0,0,0,0,0,8,0,68,0,0,14,1,0,7,0,37
BIZKAIA,011,ARRIGORRIAGA,1,2,B,926,351,0,351,4,347,575,48,0,1,0,0,1,0,0,0,0,0,149,0,0,2,0,2,0,0,1,0,0,0,0,3,0,72,1,0,18,0,0,8,0,41
BIZKAIA,011,ARRIGORRIAGA,1,3,U,519,227,0,227,1,226,292,18,0,0,0,1,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,0,7,1,0,4,2,20
BIZKAIA,011,ARRIGORRIAGA,1,4,A,890,408,0,408,3,405,482,31,0,0,0,1,0,0,0,1,0,0,93,0,0,4,0,0,0,0,0,1,0,0,0,3,1,166,0,0,29,0,0,10,0,65
BIZKAIA,011,ARRIGORRIAGA,1,4,B,873,385,1,384,4,380,488,42,0,0,0,0,1,0,1,0,0,0,104,0,0,3,0,0,0,0,2,0,0,0,0,2,1,147,0,0,10,1,0,19,0,47
BIZKAIA,011,ARRIGORRIAGA,1,5,U,672,250,2,248,0,248,422,44,0,0,0,0,2,0,0,0,0,0,87,0,0,3,0,0,0,0,0,0,0,0,0,6,2,64,0,0,3,0,0,2,0,35
BIZKAIA,011,ARRIGORRIAGA,2,1,A,419,204,0,204,2,202,215,20,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,104,0,0,6,1,0,2,0,32
BIZKAIA,011,ARRIGORRIAGA,2,1,B,370,186,1,185,2,183,184,28,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,93,0,0,8,0,0,0,0,21
BIZKAIA,011,ARRIGORRIAGA,2,2,A,975,386,0,386,3,383,589,30,0,0,1,0,0,0,0,0,0,0,69,0,0,2,0,0,0,0,1,1,0,0,0,3,2,156,0,0,26,2,0,8,0,82
BIZKAIA,011,ARRIGORRIAGA,2,2,B,963,373,3,370,3,367,590,51,0,0,1,0,1,0,1,0,0,0,82,0,0,2,0,0,0,0,0,0,0,0,0,7,0,130,0,1,15,0,0,12,0,64
BIZKAIA,011,ARRIGORRIAGA,2,3,A,655,301,0,301,2,299,354,26,2,0,0,0,0,0,0,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,0,3,0,144,0,0,21,0,0,7,0,45
BIZKAIA,011,ARRIGORRIAGA,2,3,B,575,245,1,244,1,243,330,22,0,0,0,0,1,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,5,0,102,0,0,15,0,0,8,0,41
BIZKAIA,012,BAKIO,1,1,A,998,585,7,578,2,576,413,15,0,0,0,0,0,0,0,0,0,0,29,0,1,3,0,2,0,0,0,1,0,0,0,3,1,339,0,0,59,3,0,4,0,116
BIZKAIA,012,BAKIO,1,1,B,876,543,3,540,1,539,333,15,0,0,0,0,0,0,0,0,0,0,34,0,0,1,0,0,0,0,0,1,0,0,0,2,0,324,0,0,41,0,0,6,0,115
BIZKAIA,013,BARAKALDO,1,1,U,666,293,1,292,3,289,373,83,0,0,0,0,0,0,0,0,0,0,82,0,0,1,0,0,0,0,0,1,0,0,0,2,0,69,0,0,12,0,0,10,0,29
BIZKAIA,013,BARAKALDO,1,2,U,809,373,1,372,1,371,436,81,0,1,0,0,0,0,0,0,0,0,113,0,0,3,0,0,0,0,0,0,0,0,2,11,0,107,0,0,3,1,0,4,0,45
BIZKAIA,013,BARAKALDO,1,3,U,785,313,0,313,2,311,472,92,0,0,0,0,0,0,0,0,0,0,102,0,0,1,0,1,0,0,0,2,0,0,0,7,3,70,1,0,9,2,0,8,0,13
BIZKAIA,013,BARAKALDO,1,4,A,558,227,3,224,3,221,331,58,0,0,0,0,0,0,0,0,0,0,73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,60,0,0,6,0,0,4,0,18
BIZKAIA,013,BARAKALDO,1,4,B,711,298,0,298,4,294,413,69,0,0,0,1,0,0,0,0,0,0,92,0,0,4,1,0,0,0,1,0,0,0,0,4,0,73,0,0,10,0,0,11,4,24
BIZKAIA,013,BARAKALDO,1,5,U,777,369,2,367,4,363,408,79,0,0,0,0,0,0,0,0,0,0,161,0,0,3,0,0,1,0,0,0,0,0,0,3,0,65,0,0,9,1,0,3,0,38
BIZKAIA,013,BARAKALDO,1,6,U,715,269,0,269,3,266,446,67,1,0,0,0,1,0,0,0,0,0,106,0,0,4,0,1,0,0,0,3,0,0,0,4,0,39,0,0,10,1,0,7,0,22
BIZKAIA,013,BARAKALDO,1,7,U,553,223,0,223,0,223,330,55,0,0,0,0,0,0,0,0,0,0,112,0,0,1,0,0,0,1,0,1,0,0,0,1,0,27,0,0,1,1,0,9,0,14
BIZKAIA,013,BARAKALDO,1,8,U,569,225,2,223,2,221,344,44,0,0,0,0,2,0,0,0,0,0,104,0,0,0,0,2,0,0,0,0,0,0,0,1,0,26,0,0,7,2,0,2,0,31
BIZKAIA,013,BARAKALDO,1,9,U,538,234,2,232,1,231,304,58,0,0,0,0,0,0,0,0,0,0,87,0,0,1,0,0,0,0,2,0,0,0,0,5,0,47,0,0,6,0,0,10,0,15
BIZKAIA,013,BARAKALDO,2,1,A,422,172,2,170,4,166,250,29,0,0,0,0,1,0,0,0,0,0,54,0,0,0,0,2,0,0,1,1,0,0,0,2,1,46,0,1,3,0,0,7,0,18
BIZKAIA,013,BARAKALDO,2,1,B,452,188,0,188,3,185,264,39,0,0,0,0,0,1,0,0,0,0,76,0,0,2,0,0,0,0,0,0,0,0,0,2,0,41,0,1,3,1,0,6,0,13
BIZKAIA,013,BARAKALDO,2,2,A,447,178,0,178,0,178,269,29,0,0,0,0,0,1,0,0,0,0,71,0,0,2,0,0,0,0,0,1,0,0,0,4,0,54,0,0,5,0,0,6,0,5
BIZKAIA,013,BARAKALDO,2,2,B,538,211,0,211,0,211,327,48,0,0,0,0,1,0,0,0,0,2,83,0,0,0,0,0,0,0,0,0,0,0,0,3,0,48,0,0,6,0,0,6,1,13
BIZKAIA,013,BARAKALDO,2,3,U,737,241,0,241,0,241,496,48,0,0,0,0,0,1,0,0,0,0,81,0,0,0,0,0,0,0,1,0,0,0,0,2,1,61,0,0,7,0,0,8,0,31
BIZKAIA,013,BARAKALDO,2,4,A,505,183,1,182,0,182,322,26,0,0,0,0,0,0,0,0,0,0,80,0,0,3,1,0,0,0,2,0,0,0,0,1,0,36,0,1,4,0,0,5,0,23
BIZKAIA,013,BARAKALDO,2,4,B,651,239,1,238,4,234,412,54,0,0,0,0,0,0,0,0,0,0,88,0,0,2,1,0,0,0,0,0,0,0,0,4,0,54,0,0,9,0,0,13,0,9
BIZKAIA,013,BARAKALDO,2,5,U,598,182,0,182,1,181,416,32,0,0,0,2,0,0,0,0,0,0,81,0,1,0,1,0,0,0,1,0,0,0,0,0,0,25,0,0,0,1,0,9,0,28
BIZKAIA,013,BARAKALDO,2,6,A,528,185,2,183,1,182,343,37,0,0,0,0,1,0,0,0,0,0,69,0,0,3,0,0,0,0,0,1,0,0,0,1,0,44,0,0,7,0,0,7,0,12
BIZKAIA,013,BARAKALDO,2,6,B,634,239,2,237,2,235,395,63,0,0,0,1,0,0,0,0,0,0,96,0,1,1,0,1,0,0,0,0,0,0,0,2,0,40,0,0,2,0,0,6,0,22
BIZKAIA,013,BARAKALDO,2,7,U,543,233,1,232,2,230,310,43,0,0,0,0,0,0,0,0,0,0,115,0,0,1,0,2,0,0,0,1,0,0,0,1,0,43,0,0,7,0,0,4,1,12
BIZKAIA,013,BARAKALDO,2,8,U,649,247,3,244,0,244,402,66,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,1,0,0,0,0,0,0,0,5,0,53,0,0,5,0,0,2,0,17
BIZKAIA,013,BARAKALDO,2,9,A,492,186,0,186,0,186,306,43,0,0,1,0,0,0,0,0,0,0,93,1,0,0,0,1,0,0,0,0,0,0,0,3,0,25,0,0,0,0,0,5,0,14
BIZKAIA,013,BARAKALDO,2,9,B,488,209,1,208,2,206,279,17,0,0,0,1,1,0,0,0,0,0,115,0,0,0,0,0,0,0,1,0,0,0,0,3,1,45,0,0,2,0,0,3,0,17
BIZKAIA,013,BARAKALDO,2,10,A,476,173,1,172,3,169,303,39,0,0,0,0,2,0,0,0,0,0,60,0,0,0,0,1,0,0,0,0,0,0,0,2,0,34,0,0,9,0,0,4,0,18
BIZKAIA,013,BARAKALDO,2,10,B,545,212,0,212,2,210,333,58,0,0,0,0,0,0,0,0,0,0,78,0,0,0,1,0,0,0,0,1,0,0,0,2,0,36,0,1,10,0,0,9,0,14
BIZKAIA,013,BARAKALDO,2,11,A,828,345,1,344,1,343,483,53,0,0,1,0,3,0,0,0,0,0,142,0,0,5,0,1,0,0,2,0,0,1,0,11,0,77,0,0,6,2,0,15,2,22
BIZKAIA,013,BARAKALDO,2,11,B,928,398,0,398,6,392,530,63,1,0,0,1,0,0,0,0,0,0,186,0,0,1,0,0,0,0,0,0,0,0,0,13,0,77,1,0,11,0,0,15,0,23
BIZKAIA,013,BARAKALDO,3,1,U,831,315,4,311,2,309,516,61,1,1,0,0,0,0,0,0,0,0,137,0,0,3,1,0,0,0,0,0,0,0,0,9,0,57,0,0,7,0,0,4,0,28
BIZKAIA,013,BARAKALDO,3,2,A,481,176,2,174,1,173,305,35,0,0,0,0,0,0,0,0,0,0,74,0,0,2,0,1,0,0,0,0,0,0,0,4,0,35,1,0,4,0,0,2,0,15
BIZKAIA,013,BARAKALDO,3,2,B,524,184,1,183,4,179,340,51,0,0,0,0,0,0,0,0,0,0,82,0,0,3,0,0,0,0,0,0,0,0,0,3,0,23,0,0,1,1,0,5,0,10
BIZKAIA,013,BARAKALDO,3,3,U,701,295,3,292,3,289,406,63,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,3,2,63,0,0,11,0,0,3,0,27
BIZKAIA,013,BARAKALDO,3,4,A,401,158,0,158,2,156,243,37,0,0,0,0,0,0,0,0,0,1,83,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,0,0,0,0,0,3,0,9
BIZKAIA,013,BARAKALDO,3,4,B,490,204,0,204,1,203,286,51,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,1,0,0,0,8,0,17,0,0,2,0,0,8,0,7
BIZKAIA,013,BARAKALDO,3,5,U,711,297,5,292,2,290,414,83,0,0,0,0,0,0,0,0,0,0,98,0,0,2,0,2,0,0,0,0,0,1,0,5,0,67,0,0,7,0,0,6,1,18
BIZKAIA,013,BARAKALDO,3,6,U,693,255,3,252,2,250,438,60,0,0,0,0,0,0,0,0,0,1,116,0,0,1,0,1,0,0,0,0,0,0,0,7,0,34,1,0,6,0,0,6,0,17
BIZKAIA,013,BARAKALDO,3,7,U,669,282,0,282,7,275,387,49,0,0,0,0,1,2,1,0,0,0,159,0,0,1,0,0,0,0,1,0,0,0,0,5,0,33,0,0,5,0,0,7,0,11
BIZKAIA,013,BARAKALDO,3,8,U,820,362,4,358,2,356,458,67,0,0,0,0,0,0,0,0,0,0,178,0,0,3,0,1,0,0,0,1,0,0,0,10,0,59,0,0,4,0,0,9,0,24
BIZKAIA,013,BARAKALDO,4,1,U,817,348,0,348,2,346,469,66,0,0,0,0,0,0,0,0,0,0,173,1,0,0,0,3,0,0,1,0,0,0,0,7,0,48,0,0,5,1,0,12,0,29
BIZKAIA,013,BARAKALDO,4,2,U,591,277,6,271,2,269,314,65,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,1,0,0,0,0,1,0,3,5,0,67,0,0,3,0,0,2,0,21
BIZKAIA,013,BARAKALDO,4,3,U,791,311,0,311,3,308,480,65,2,3,0,1,0,0,0,0,0,0,149,0,0,1,0,1,0,0,0,0,0,0,0,1,0,38,0,1,8,1,0,6,0,31
BIZKAIA,013,BARAKALDO,4,4,A,447,165,0,165,1,164,282,21,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,1,0,0,0,3,4,0,24,0,0,7,1,0,6,0,31
BIZKAIA,013,BARAKALDO,4,4,B,525,212,3,209,1,208,313,32,0,0,0,0,1,0,0,0,0,0,92,0,0,1,0,1,0,0,0,0,0,0,0,2,0,49,0,0,5,0,0,8,0,17
BIZKAIA,013,BARAKALDO,4,5,U,618,241,0,241,3,238,377,50,0,0,0,0,0,0,0,0,0,0,98,0,0,5,0,1,0,0,1,2,0,0,1,3,0,37,0,0,5,0,0,6,0,29
BIZKAIA,013,BARAKALDO,4,6,U,638,259,0,259,0,259,379,53,0,0,0,0,2,1,1,0,0,0,102,0,0,1,0,1,0,0,0,1,0,0,0,8,0,58,0,1,3,1,0,2,0,24
BIZKAIA,013,BARAKALDO,4,7,A,533,232,1,231,0,231,301,39,0,0,1,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,35,0,0,9,0,0,4,0,16
BIZKAIA,013,BARAKALDO,4,7,B,524,215,0,215,1,214,309,50,0,0,1,0,0,0,0,0,0,0,112,1,0,1,0,0,0,0,1,0,0,0,0,3,0,25,0,0,2,0,0,6,0,12
BIZKAIA,013,BARAKALDO,4,8,A,942,395,2,393,7,386,547,67,0,0,0,1,0,0,0,0,0,0,158,0,0,3,0,0,0,0,0,1,0,0,0,3,1,78,0,0,11,0,0,10,0,53
BIZKAIA,013,BARAKALDO,4,8,B,980,433,2,431,5,426,547,70,0,0,0,0,0,0,1,0,0,0,174,0,0,1,0,3,0,0,0,2,0,0,0,5,0,97,0,0,8,0,0,9,0,56
BIZKAIA,013,BARAKALDO,4,9,U,805,309,1,308,5,303,496,53,0,0,0,0,0,0,0,0,0,0,119,0,0,2,0,1,0,0,0,1,0,0,0,5,1,66,0,0,4,0,0,7,0,44
BIZKAIA,013,BARAKALDO,4,10,A,420,208,0,208,1,207,212,40,0,0,0,0,0,0,0,0,0,0,106,0,0,2,0,0,0,0,0,1,0,0,0,3,0,24,0,0,8,0,0,6,0,17
BIZKAIA,013,BARAKALDO,4,10,B,448,191,0,191,1,190,257,28,0,0,0,0,1,1,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,1,0,0,1,28,0,0,3,0,0,4,0,22
BIZKAIA,013,BARAKALDO,5,1,A,750,328,0,328,1,327,422,83,0,1,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,1,2,0,76,0,0,13,0,0,5,0,28
BIZKAIA,013,BARAKALDO,5,1,B,866,374,3,371,2,369,492,87,0,1,0,0,0,0,0,0,0,0,146,0,0,1,0,0,0,0,1,1,0,0,0,11,0,64,0,0,8,1,0,18,0,30
BIZKAIA,013,BARAKALDO,5,2,A,632,285,0,285,3,282,347,56,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,2,0,0,0,0,0,0,0,1,0,49,0,0,12,0,0,10,0,41
BIZKAIA,013,BARAKALDO,5,2,B,634,288,1,287,3,284,346,64,1,0,0,0,2,0,0,0,0,0,138,1,0,2,0,1,0,0,1,0,0,0,0,6,0,31,0,1,7,0,0,5,0,24
BIZKAIA,013,BARAKALDO,5,3,U,733,316,0,316,1,315,417,57,0,0,0,0,0,0,0,0,0,0,126,0,0,5,0,0,0,0,1,0,0,0,0,3,0,78,0,0,9,0,0,9,0,27
BIZKAIA,013,BARAKALDO,5,4,U,496,199,0,199,2,197,297,44,0,1,0,0,0,0,0,0,0,1,87,0,0,5,0,1,0,0,1,0,0,0,0,1,1,32,0,0,3,0,0,8,0,12
BIZKAIA,013,BARAKALDO,5,5,A,843,406,1,405,0,405,437,99,0,0,0,0,1,0,0,0,0,0,142,0,0,1,0,0,0,0,0,0,0,0,0,12,1,95,0,0,24,0,0,11,0,19
BIZKAIA,013,BARAKALDO,5,5,B,853,377,0,377,5,372,476,95,0,0,0,0,1,0,0,0,0,0,142,0,0,2,0,0,0,0,0,0,0,0,0,14,0,69,0,0,15,0,0,11,2,21
BIZKAIA,013,BARAKALDO,5,6,A,537,248,1,247,4,243,289,39,0,0,0,0,0,0,0,0,0,0,112,1,0,1,0,0,0,0,1,0,1,0,0,3,0,51,0,0,5,0,0,4,0,25
BIZKAIA,013,BARAKALDO,5,6,B,558,269,3,266,4,262,289,53,0,0,0,1,0,0,0,0,0,0,106,0,0,1,1,1,0,0,4,0,0,0,0,8,1,59,1,0,5,0,0,5,0,16
BIZKAIA,013,BARAKALDO,5,7,A,528,258,2,256,1,255,270,55,0,0,0,0,1,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,6,0,44,0,0,2,0,0,7,0,9
BIZKAIA,013,BARAKALDO,5,7,B,610,268,1,267,1,266,342,64,1,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,2,1,2,2,0,0,10,0,37,0,0,6,0,0,6,0,19
BIZKAIA,013,BARAKALDO,5,8,A,512,198,0,198,2,196,314,26,0,0,0,0,0,0,0,0,0,0,98,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40,0,1,6,0,0,9,0,14
BIZKAIA,013,BARAKALDO,5,8,B,536,203,1,202,1,201,333,33,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29,0,0,6,0,0,3,0,27
BIZKAIA,013,BARAKALDO,5,9,A,507,181,0,181,2,179,326,17,0,0,0,0,0,0,0,0,0,0,78,0,0,2,0,0,0,0,1,0,0,0,0,2,0,46,0,0,8,0,0,6,0,19
BIZKAIA,013,BARAKALDO,5,9,B,550,182,0,182,4,178,368,29,0,0,0,0,0,0,0,0,0,0,77,0,0,2,0,0,0,0,1,0,0,0,0,5,0,32,1,0,3,0,0,8,1,19
BIZKAIA,013,BARAKALDO,5,10,A,485,199,1,198,1,197,286,38,0,0,0,3,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,0,8,0,0,7,0,13
BIZKAIA,013,BARAKALDO,5,10,B,487,208,1,207,1,206,279,38,0,0,0,0,0,0,0,0,0,0,96,0,1,2,0,0,0,0,0,0,1,0,0,1,0,37,0,1,8,0,0,4,0,17
