Unnamed: 0,Titulares,NUMERODECLARACIONES,NUMEROHABITANTES,POSICIONAMIENTORENTA BRUTA MEDIANIVELNACIONAL,POSICIONAMIENTORENTA BRUTA MEDIANIVELAUTONÓMICO,RENTA BRUTA MEDIA,RENTA BRUTA MEDIANA,RENTA DISPONIBLEMEDIA,RENTA DISPONIBLEMEDIANA
"Arnoia, A-32003",437,401,1002,2116,189,20579,16541,17762,15210
Castro Caldelas-32023,597,558,1222,2129,192,20517,16412,17753,15148
Leiro-32040,618,572,1481,2181,201,20220,16752,17573,15344
Muíños-32051,460,435,1439,2226,212,19985,16305,17504,15081
Viana do Bolo-32086,1483,1343,2750,2231,213,19977,16778,17315,15223
San Amaro-32074,440,405,1049,2254,217,19871,16697,17210,15496
San Cristovo de Cea-32076,836,767,2003,2265,219,19827,16054,17188,15036
Lobios-32042,720,650,1786,2281,222,19759,15733,17558,14793
"Gudiña, A-32034",611,557,1180,2292,223,19722,16205,17060,14834
Vilar de Barrio-32089,506,459,1201,2342,228,19483,16595,17198,15330
Melón-32046,504,452,1123,2362,231,19383,16761,16982,15442
Castrelo de Miño-32022,601,545,1337,2370,232,19324,16725,16958,15331
Cartelle-32020,1039,944,2521,2373,233,19295,16797,16872,15319
Sarreaus-32078,504,459,1095,2385,236,19239,15682,17167,15053
"Irixo, O-32035",500,457,1391,2397,239,19180,16625,17139,15654
Maside-32045,1236,1120,2743,2406,241,19145,15931,16610,14790
Rairiz de Veiga-32067,518,462,1220,2407,242,19139,16128,16876,15040
Laza-32039,554,498,1167,2424,246,19028,16537,16852,15310
Carballeda de Avia-32018,501,450,1218,2441,247,18954,16797,16739,15444
Boborás-32013,667,605,2232,2443,248,18947,15967,16542,15039
Oímbra-32053,683,599,1730,2448,250,18907,15376,16628,14563
Xunqueira de Ambía-32036,618,560,1368,2459,252,18869,16077,16574,15026
Bande-32006,647,596,1482,2465,253,18837,16519,16610,15342
Baños de Molgas-32007,658,595,1535,2477,254,18779,16344,16617,15275
Ramirás-32068,574,524,1521,2519,258,18508,15941,16288,14789
Padrenda-32056,648,569,1614,2554,262,18310,16561,16406,15254
Cortegada-32027,447,411,1032,2607,263,17976,16042,15853,14898
"Mezquita, A-32048",437,406,1007,2611,264,17970,15443,15808,14503
"Bola, A-32014",409,375,1069,2619,265,17917,15009,16230,14414
Piñor-32061,496,452,1151,2621,266,17902,15630,15855,14792
Cualedro-32028,690,611,1606,2639,267,17735,15400,15943,14427
Entrimo-32030,554,511,1098,2665,268,17566,15553,15685,14776
Avión-32004,434,393,1754,2704,271,17210,13856,15285,13304
Riós-32071,624,563,1414,2707,272,17184,14289,15358,13545
Trasmiras-32082,557,500,1228,2734,274,17003,15633,15238,14610
Vilardevós-32091,748,669,1702,2799,276,16411,14636,14920,13988
Agrupación municipios pequeños-32,7287,6692,18089,-,-,18597,15656,16400,14653
Pontevedra,538401,485246,944245,,,26652,21610,21967,18643
Nigrán-36035,10378,9348,18045,199,2,34278,24231,27246,20561
Baiona-36003,7186,6337,12407,409,7,31072,23886,25016,20442
Vigo-36057,170422,155152,293652,513,11,29886,24081,24275,20607
Pontevedra-36038,56960,52265,82535,588,15,29327,24093,23799,20525
Poio-36041,9902,9026,17297,782,23,27995,21759,22896,18722
Gondomar-36021,8305,7410,15043,807,25,27753,22260,22657,19079
Bueu-36004,7013,5903,11922,826,27,27596,21801,22517,18731
Cangas-36008,15495,13600,26807,875,29,27254,21833,22437,18936
Marín-36026,13171,11147,24197,1096,48,25740,22144,21387,19083
Moaña-36029,11077,9974,19315,1142,50,25493,21067,21038,18260
Vilaboa-36058,3026,2748,5950,1203,55,25087,21088,20966,18229
Sanxenxo-36051,10021,9129,17854,1204,56,25083,19064,20855,16758
Pontecesures-36044,1857,1642,3096,1255,60,24835,21300,20511,18233
Vilagarcía de Arousa-36060,21085,18955,37689,1277,62,24731,20492,20611,17824
"Porriño, O-36039",11240,10135,20562,1281,63,24716,21516,20575,18506
Mos-36033,8191,7343,15076,1299,64,24632,21823,20614,18692
Redondela-36045,16389,14889,28937,1303,65,24626,21265,20604,18353
Tui-36055,9334,8134,17327,1379,74,24223,20916,20289,18150
Tomiño-36054,7583,6610,13836,1470,85,23693,20005,19917,17474
Caldas de Reis-36005,5259,4656,9620,1471,86,23684,19762,19941,17134
"Guarda, A-36023",5632,4818,9998,1497,89,23521,19448,19749,17059
Barro-36002,1957,1717,3651,1522,91,23344,19936,19707,17282
Salceda de Caselas-36049,5175,4658,9421,1562,96,23143,20995,19507,17985
Soutomaior-36053,4201,3842,7603,1570,99,23082,20452,19481,17749
Ponteareas-36042,12791,11386,23154,1603,101,22936,20111,19372,17540
Oia-36036,1785,1593,3104,1606,102,22932,18919,19343,16576
Salvaterra de Miño-36050,5380,4727,10274,1626,104,22834,20253,19295,17656
Lalín-36024,10664,9679,20282,1628,105,22826,18968,19161,16583
Cerdedo-Cotobade-36902,2391,2107,5687,1663,108,22656,19800,19170,17245
Catoira-36010,1749,1569,3289,1677,111,22570,20035,19050,17287
"Estrada, A-36017",11368,10273,20081,1688,112,22497,19555,18982,17040
Portas-36040,1532,1329,2823,1773,120,22122,19293,18904,16874
Valga-36056,3000,2631,5704,1779,122,22103,19748,18751,17174
"Rosal, O-36048",3761,3259,6431,1792,123,22029,18864,18713,16632
Silleda-36052,4838,4392,8876,1801,127,21975,18264,18585,16203
Cuntis-36015,2532,2267,4549,1840,134,21835,19116,18665,16887
Ponte Caldelas-36043,2768,2489,5553,1862,139,21740,18509,18468,16452
Cambados-36006,7785,7210,13681,1894,146,21618,17290,18333,15607
Ribadumia-36046,2867,2663,5189,1900,148,21602,18128,18365,16106
"Grove, O-36022",6076,5639,10828,1918,151,21515,17147,18264,15509
Meis-36028,2473,2214,4706,1940,157,21426,18637,18351,16436
Moraña-36032,2245,1993,4126,1959,161,21350,18671,18331,16470
Mondariz-36030,2111,1855,4444,1983,165,21212,18790,18272,16733
Crecente-36014,698,605,1978,2007,168,21119,17681,18217,16067
Pazos de Borbén-36037,1414,1283,2993,2031,173,21034,18433,18124,16261
Covelo-36013,998,913,2426,2104,188,20621,18307,17830,16427
"Neves, As-36034",1828,1592,3739,2152,196,20387,17998,17688,16104
Fornelos de Montes-36019,744,664,1647,2179,200,20231,17876,17693,16194
Campo Lameiro-36007,840,745,1723,2199,204,20135,18142,17449,15971
Meaño-36027,2949,2681,5258,2208,206,20086,16883,17274,15335
Vilanova de Arousa-36061,5390,4942,10225,2212,207,20063,17060,17351,15450
Vila de Cruces-36059,2611,2332,5082,2251,216,19883,17642,17095,15853
Forcarei-36018,1632,1482,3186,2258,218,19852,17320,17209,15738
"Cañiza, A-36009",2345,2081,5090,2295,224,19709,17276,17051,15673
Arbo-36001,1328,1163,2647,2344,229,19470,17588,17009,15969
Rodeiro-36047,1278,1166,2260,2379,234,19273,15554,16723,14529
"Lama, A-36025",821,738,2520,2398,240,19178,16755,16819,15480
Agolada-36020,1089,957,2254,2415,243,19084,16047,16715,14920
"Illa de Arousa, A-36901",2699,2507,4876,2526,259,18452,14974,16054,14070
Dozón-36016,446,402,1017,2542,260,18381,15586,16182,14441
Agrupación municipios pequeños-36,316,280,703,-,-,31381,22374,25349,19299
"Madrid, Comunidad de",4055182,3724692,6859914,,,39892,27684,31238,23284
Madrid,4055182,3724692,6859914,,,39892,27684,31238,23284
Pozuelo de Alarcón-28115,51404,47897,88784,1,1,85323,42260,61396,34055
Boadilla del Monte-28022,35141,32785,64742,3,2,67325,43411,49281,34562
Venturada-28169,1435,1334,2554,8,3,61429,36099,46655,29249
Alcobendas-28006,64165,58817,119416,10,4,60698,29593,45160,24713
Majadahonda-28080,41210,38214,72548,11,5,59340,38842,44495,31464
Torrelodones-28152,14132,13183,25115,12,6,58654,39902,44035,32004
"Rozas de Madrid, Las-28127",57472,53620,98086,13,7,57085,39972,42939,32024
Villanueva de la Cañada-28176,12025,11015,23593,19,8,54571,35584,41251,28971
Villaviciosa de Odón-28181,16526,15227,28750,21,9,52598,35074,40342,28697
Tres Cantos-28903,31707,29701,51453,28,10,47637,38096,36557,30599
Paracuellos de Jarama-28104,15105,14092,27000,29,11,46696,35716,35965,29142
Cobeña-28041,4225,3883,7698,30,12,46522,33990,35873,27835
San Agustín del Guadalix-28129,7478,6856,13650,33,13,46123,31435,35415,25901
Hoyo de Manzanares-28072,5218,4774,8973,42,14,44152,31623,34348,26263
Villanueva del Pardillo-28177,9638,8881,17731,43,15,44066,32276,34026,26540
Algete-28009,11963,10800,20991,46,16,43323,27653,33659,23312
Madrid-28079,2058655,1923347,3332035,47,17,42972,29094,33362,24262
"Molinos, Los-28087",2777,2538,4786,49,18,42340,26233,33298,22237
San Sebastián de los Reyes-28134,54908,50465,92734,53,19,42167,29073,32706,24279
Soto del Real-28144,5291,4876,9399,55,20,41777,31479,32747,26145
Valdeolmos-Alalpardo-28162,2441,2268,4523,58,21,41318,29941,32453,24799
Valdemorillo-28160,8332,7540,13651,73,22,39348,28800,31037,24269
Navacerrada-28093,1726,1594,3282,80,23,38626,27016,30545,22809
Moralzarzal-28090,7857,7213,14124,83,24,38454,31585,30375,25977
Rivas-Vaciamadrid-28123,58715,54634,100275,92,25,38134,30886,30102,25471
Alpedrete-28010,8744,8077,15312,93,26,38087,29738,30169,24804
Villalbilla-28172,9774,9018,16823,95,27,38026,30086,30028,24935
Collado Mediano-28046,4378,3983,7490,97,28,37868,28966,29942,24099
Arroyomolinos-28015,19955,18564,35972,99,29,37864,31693,29945,26131
Galapagar-28061,20569,18784,35273,104,30,37681,27650,29807,23420
Colmenar Viejo-28045,31631,29102,55198,107,31,37427,28345,29627,23776
"Boalo, El-28023",4874,4501,8424,116,32,37140,29321,29565,24870
Daganzo de Arriba-28053,6197,5708,10611,119,33,37012,29687,29275,24596
Becerril de la Sierra-28018,3684,3337,6277,121,34,37006,26858,29462,22690
San Lorenzo de El Escorial-28131,10365,9529,18489,124,35,36766,27356,29376,23075
Pedrezuela-28108,3604,3301,6400,125,36,36751,27574,29432,23163
Manzanares el Real-28082,5370,4971,9386,138,37,36091,28697,28661,24126
"Escorial, El-28054",10035,9138,16873,140,38,36086,28095,28802,23636
Colmenarejo-28044,5254,4768,9534,157,39,35473,27757,28334,23437
Griñón-28066,5902,5346,10087,170,40,35073,27000,28025,22848
Miraflores de la Sierra-28085,3825,3471,6945,171,41,35072,24845,27920,21345
Villar del Olmo-28179,1329,1175,2258,207,42,34127,25928,27368,21671
Brunete-28026,6009,5447,11014,211,43,34062,26818,27327,22694
Guadarrama-28068,10092,9255,17063,221,44,33930,26254,27340,22252
Torremocha de Jarama-28153,512,473,1144,254,45,33232,28442,27056,24025
Sevilla la Nueva-28141,5255,4838,9551,266,46,32992,26116,26525,22036
Batres-28017,1139,1036,1872,300,47,32365,26711,26126,22561
Cercedilla-28038,4144,3827,7648,308,48,32236,25348,26104,21394
Meco-28083,8926,8145,15404,316,49,32178,26148,25956,21972
Nuevo Baztán-28100,4014,3581,7050,317,50,32151,25216,25991,21429
Cubas de la Sagra-28050,3557,3221,6817,321,51,32088,25601,25961,21675
Camarma de Esteruelas-28032,4431,3992,7792,327,52,31981,25671,25884,21775
Valdemoro-28161,44944,40661,81394,330,53,31903,26747,25817,22530
Getafe-28065,112592,100841,185899,335,54,31818,26190,25804,22235
Guadalix de la Sierra-28067,3985,3588,6814,358,55,31552,25071,25637,21355
Fuente el Saz de Jarama-28059,3823,3453,7182,364,56,31465,23800,25539,20430
Bustarviejo-28028,1593,1476,2743,372,57,31406,25011,25269,21138
Villamantilla-28175,868,783,1576,374,58,31387,25047,25515,20841
Quijorna-28119,2114,1921,3863,375,59,31375,25415,25461,21799
Ajalvir-28002,2474,2279,4779,377,60,31357,25195,25373,21472
Serranillos del Valle-28140,2541,2302,4625,379,61,31349,24689,25424,20933
Pinto-28113,31671,28548,55208,389,62,31276,25832,25364,21881
Torrejón de la Calzada-28149,5583,5034,10222,390,63,31264,25102,25266,21386
Alcorcón-28007,101434,90678,171772,391,64,31258,26052,25435,22135
Alcalá de Henares-28005,115364,102997,199184,396,65,31186,25987,25335,21985
Valdetorres de Jarama-28164,2739,2449,4990,444,66,30622,23485,24865,20211
Collado Villalba-28047,36456,32997,65657,450,67,30555,24664,24863,21030
Valdemanco-28158,575,518,1066,454,68,30504,25424,24602,21733
Chapinería-28051,1296,1181,2604,468,69,30329,23505,24778,20546
Navalcarnero-28096,17211,15517,31974,476,70,30261,24792,24708,21181
Fresno de Torote-28057,1379,1235,2522,477,71,30242,25030,24792,21347
Aranjuez-28013,32395,28643,60668,489,72,30169,24923,24623,21296
Velilla de San Antonio-28167,7716,7018,13376,520,73,29837,24681,24225,20945
Moraleja de Enmedio-28089,3206,2856,5453,553,74,29589,23969,24232,20401
Torrejón de Velasco-28150,2657,2381,4756,572,75,29398,24128,24045,20672
Coslada-28049,47845,42434,80171,574,76,29391,25063,24140,21315
Robledo de Chavela-28125,2346,2086,4705,575,77,29390,23622,24065,20327
Loeches-28075,5343,4864,9108,586,78,29345,24384,23990,20688
Leganés-28074,109304,96778,190665,592,79,29258,24380,24057,20904
Talamanca de Jarama-28145,2277,2076,4355,605,80,29176,23640,23898,20243
"Cabrera, La-28030",1516,1400,2882,609,81,29130,23592,23968,20161
Torrejón de Ardoz-28148,76494,69052,137711,627,82,28997,24459,23789,20863
Navalafuente-28094,892,808,1637,637,83,28938,24563,23734,20881
"Santos de la Humosa, Los-28137",1507,1356,2772,651,84,28831,25026,23599,21174
Colmenar del Arroyo-28042,978,883,1947,663,85,28747,23318,23591,20090
Rascafría-28120,910,816,1736,669,86,28721,21933,23598,18844
Buitrago del Lozoya-28027,1057,964,1967,716,87,28397,23710,23456,20033
Anchuelo-28012,747,667,1379,766,88,28088,23798,22932,20395
Casarrubuelos-28036,2225,1982,4062,770,89,28046,24158,23085,20433
Campo Real-28033,3821,3400,6781,771,90,28038,22767,23106,19649
San Fernando de Henares-28130,23715,21214,38974,788,91,27935,24104,23023,20571
Torrelaguna-28151,2631,2362,4949,794,92,27877,23688,23107,20460
"Molar, El-28086",4885,4417,9759,798,93,27835,23190,22987,19864
Arganda del Rey-28014,32892,29496,58990,801,94,27828,23129,22920,19817
Lozoyuela-Navas-Sieteiglesias-28901,759,668,1483,817,95,27661,22065,22847,19147
"Vellón, El-28168",1175,1055,2200,824,96,27605,24015,22868,20319
Móstoles-28092,119107,105353,211265,829,97,27584,23863,22873,20484
Zarzalejo-28183,931,806,1810,833,98,27551,22630,23024,19644
Pozuelo del Rey-28116,775,707,1254,865,99,27308,21895,22582,19058
Santa María de la Alameda-28135,787,687,1517,876,100,27250,22232,22571,19005
Villamanta-28174,1424,1246,2774,885,101,27177,22566,22451,19273
Villanueva de Perales-28178,919,823,1671,888,102,27155,23389,22531,20160
Pelayos de la Presa-28109,1355,1190,2982,909,103,26991,19862,22354,17490
Torres de la Alameda-28154,4486,4003,7737,936,104,26753,22679,22156,19392
"Alamo, El-28004",5192,4565,10322,942,105,26700,21944,22321,18991
San Martín de la Vega-28132,10630,9394,20304,972,106,26490,22531,22041,19395
Titulcia-28147,724,634,1362,982,107,26433,22361,21967,19263
Fresnedillas de la Oliva-28056,900,788,1791,987,108,26422,22325,22053,19295
Navalagamella-28095,1492,1321,2982,996,109,26357,22073,22006,19268
Valdeavero-28156,980,865,1782,997,110,26353,23115,22071,20066
Mejorada del Campo-28084,13351,11871,24274,1020,111,26184,22428,21825,19281
Fuenlabrada-28058,109386,95767,188736,1064,112,25921,22530,21619,19366
Navas del Rey-28099,1570,1371,3244,1070,113,25896,21630,21663,18786
Ciempozuelos-28040,12748,11443,25866,1080,114,25801,22299,21521,19212
San Martín de Valdeiglesias-28133,4561,4002,9003,1117,115,25601,21124,21288,18398
Humanes de Madrid-28073,10922,9641,19902,1124,116,25565,21900,21369,18937
Valdelaguna-28157,615,538,1045,1128,117,25544,21756,21476,18653
Aldea del Fresno-28008,1463,1299,3408,1135,118,25522,21203,21406,18292
Morata de Tajuña-28091,4307,3767,8115,1173,119,25262,21416,21121,18541
Chinchón-28052,3071,2692,5664,1248,120,24852,20705,20734,18065
Villa del Prado-28171,3624,3215,7273,1249,121,24849,21099,20930,18319
Parla-28106,66347,58042,133004,1252,122,24846,21423,20860,18545
Valdilecha-28165,1649,1418,3191,1273,123,24752,20788,20820,18123
Carabaña-28035,1152,1017,2273,1304,124,24624,20774,20690,18034
Villarejo de Salvanés-28180,4492,3892,7746,1380,125,24211,21315,20413,18398
Colmenar de Oreja-28043,4872,4110,8649,1441,126,23909,21002,20233,18257
Perales de Tajuña-28110,1716,1489,3176,1458,127,23769,20500,20016,17903
Belmonte de Tajo-28019,1049,934,1840,1460,128,23759,21413,20011,18562
Cadalso de los Vidrios-28031,1582,1369,3173,1500,129,23507,19269,19912,16908
Fuentidueña de Tajo-28060,1198,1039,2270,1501,130,23507,20272,19931,17858
Tielmes-28146,1492,1331,2742,1504,131,23492,20479,19749,17920
Orusco de Tajuña-28102,670,580,1415,1561,132,23149,20697,19700,18187
Villaconejos-28170,1859,1569,3499,1656,133,22706,19307,19332,17130
Estremera-28055,626,550,1453,1657,134,22705,18298,19197,16373
Cenicientos-28037,1016,875,2097,2067,135,20818,17302,17851,15968
Agrupación municipios pequeños-28,9092,8213,18143,-,-,27651,22474,22857,19416
"Murcia, Región de",818385,718304,1552457,,,26015,20274,21513,17740
Murcia,818385,718304,1552457,,,26015,20274,21513,17740
Molina de Segura-30027,39736,35252,76074,342,1,31755,23649,25463,20238
Murcia-30030,257872,230325,469177,535,2,29692,22953,24067,19756
"Torres de Cotillas, Las-30038",11641,10128,22183,764,3,28115,21300,23085,18507
Cartagena-30016,116509,99032,218050,765,4,28090,22914,23098,19845
San Javier-30035,17523,15337,35241,925,5,26844,20385,22163,17856
Alcantarilla-30005,21211,18286,43049,1349,6,24394,21158,20399,18363
Alhama de Murcia-30008,12397,11063,23280,1382,7,24203,21076,20160,18282
"Unión, La-30041",10153,8381,20897,1473,8,23664,20560,20029,17998
Aguilas-30003,18829,16864,36862,1510,9,23441,16698,19708,15141
Caravaca de la Cruz-30015,13683,11800,25756,1534,10,23278,18467,19575,16449
Ceutí-30018,6205,5424,12668,1571,11,23081,20180,19410,17458
San Pedro del Pinatar-30036,12749,11020,27691,1583,12,23025,18414,19492,16419
Santomera-30901,8498,7489,16245,1599,13,22961,19004,19336,16662
Lorca-30024,51850,45797,98447,1621,14,22851,17962,19252,15965
Archena-30009,9947,8748,20110,1627,15,22828,18114,19260,16103
Villanueva del Río Segura-30042,1640,1453,3771,1629,16,22813,19849,19339,17398
Yecla-30043,18229,15878,35521,1671,17,22610,18120,19093,16026
"Alcázares, Los-30902",8590,7454,18598,1697,18,22456,17768,19029,15972
Lorquí-30025,3821,3262,7706,1728,19,22333,19482,19008,17064
Librilla-30023,3156,2796,5729,1789,20,22049,19345,18851,17138
Alguazas-30007,4711,4071,10218,1832,21,21872,19288,18628,16892
Cieza-30019,18725,16569,35286,1837,22,21856,17339,18633,15633
Aledo-30006,540,493,1123,1878,23,21669,17784,18592,16211
Torre-Pacheco-30037,20802,17997,39037,1908,24,21568,17332,18283,15566
Fuente Alamo de Murcia-30021,8453,7365,18063,1911,25,21550,17268,18279,15534
Cehegín-30017,7748,6440,14485,1941,26,21423,17375,18342,15710
Puerto Lumbreras-30033,8533,7576,17346,1976,27,21241,17581,18096,15683
Totana-30039,18069,16398,33149,2000,28,21158,16882,18043,15197
Pliego-30032,2250,1845,3937,2002,29,21141,18886,18226,16874
Bullas-30012,6694,5633,11664,2011,30,21110,17985,18115,16201
Abanilla-30001,3218,2767,6216,2028,31,21041,18654,18135,16568
Jumilla-30022,13668,11969,26784,2078,32,20747,16985,17781,15326
Abarán-30002,6965,6287,12964,2102,33,20623,16204,17666,14812
Calasparra-30013,5395,4675,10161,2204,34,20114,16728,17375,15239
Blanca-30011,3430,3028,6756,2207,35,20091,16288,17282,14979
Mula-30029,9521,8233,17382,2261,36,19838,16641,17176,15215
Beniel-30010,5534,4780,11501,2276,37,19801,16882,17089,15264
Fortuna-30020,5319,4516,11094,2289,38,19743,16501,17158,15105
Mazarrón-30026,17388,15554,34462,2306,39,19649,15457,16910,14301
Campos del Río-30014,1036,945,2143,2313,40,19593,17846,17087,16002
Moratalla-30028,4255,3738,7588,2463,41,18845,15314,16412,14408
Albudeite-30004,647,550,1390,2502,42,18630,16881,16527,15711
Ricote-30034,659,568,1240,2521,43,18492,15996,16232,14668
Agrupación municipios pequeños-30,586,518,1413,-,-,21586,18715,18551,16759
"Rioja, La",197700,179184,322490,,,28617,22953,23301,19588
"Rioja, La",197700,179184,322490,,,28617,22953,23301,19588
Lardero-26084,7161,6631,11321,179,1,34724,25086,27507,21154
Logroño-26089,98376,89991,150583,380,2,31344,25143,25243,21258
Nalda-26103,641,583,1329,474,3,30273,21873,24581,19034
Baños de Río Tobía-26026,978,841,1608,815,4,27683,21854,22848,18577
Arnedo-26018,8810,7998,15201,843,5,27479,20446,22532,17661
Alfaro-26011,5795,5171,9823,895,6,27115,22353,22258,19228
Villamediana de Iregua-26168,5444,5024,8954,900,7,27057,23405,22153,19883
Navarrete-26105,1853,1659,3040,908,8,26992,23519,22036,19884
Haro-26071,7133,6336,11763,939,9,26708,22506,21951,19325
Fuenmayor-26064,1850,1684,3259,968,10,26527,22911,21920,19643
Calahorra-26036,14361,13011,24994,991,11,26372,21869,21626,18593
