RESULTADOS ELECTORALES POR MESA;;;;;;;;;;;;;EH BILDU...(E24);EH BILDU...(E24);EH BILDU...(E24);PSOE;PSOE;PSOE;EAJ-PNV... (E24);EAJ-PNV... (E24);EAJ-PNV... (E24);PP;PP;PP;SUMAR... (E24);SUMAR... (E24);SUMAR... (E24);PODEMOS;PODEMOS;PODEMOS;VOX;VOX;VOX;SE ACABO LA FIESTA;SE ACABO LA FIESTA;SE ACABO LA FIESTA;PACMA;PACMA;PACMA;FO;FO;FO;IE;IE;IE;PFAC;PFAC;PFAC;EB-AZ;EB-AZ;EB-AZ;Cs;Cs;Cs;IZQESP;IZQESP;IZQESP;EXISTE;EXISTE;EXISTE;PCTE / ELAK;PCTE / ELAK;PCTE / ELAK;PCPE/PCPC;PCPE/PCPC;PCPE/PCPC;PIRATES/REBELDES;PIRATES/REBELDES;PIRATES/REBELDES;JUNTS UE;JUNTS UE;JUNTS UE;VOLT;VOLT;VOLT;RECORTES CERO;RECORTES CERO;RECORTES CERO;PH;PH;PH;CREE EN EUROPA;CREE EN EUROPA;CREE EN EUROPA;SAE;SAE;SAE;CRT;CRT;CRT;F;F;F;PMR;PMR;PMR;PREPAL;PREPAL;PREPAL;FE-JONS;FE-JONS;FE-JONS;GLG;GLG;GLG;ANDALUCISTAS;ANDALUCISTAS;ANDALUCISTAS;J.U.E.X.;J.U.E.X.;J.U.E.X.;EXTREMEÑOS;EXTREMEÑOS;EXTREMEÑOS
TH;Municipio;Cód. Municipio;Distrito;Sección;Mesa;Censo;Votos;Nulos;Válidos;Blancos;V. Candidaturas;Abstención;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos
Bizkaia;IURRETA;"	910";"	01";"	001";"	U";776;446;1;445;2;443;330;224;50.56;50.34;35;7.9;7.87;152;34.31;34.16;4;0.9;0.9;8;1.81;1.8;6;1.35;1.35;4;0.9;0.9;4;0.9;0.9;1;0.23;0.22;1;0.23;0.22;0;0.0;0.0;2;0.45;0.45;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.23;0.22;0;0.0;0.0;1;0.23;0.22;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;IURRETA;"	910";"	01";"	002";"	U";609;279;2;277;1;276;330;73;26.45;26.35;87;31.52;31.41;48;17.39;17.33;29;10.51;10.47;11;3.99;3.97;8;2.9;2.89;7;2.54;2.53;6;2.17;2.17;4;1.45;1.44;0;0.0;0.0;1;0.36;0.36;0;0.0;0.0;0;0.0;0.0;1;0.36;0.36;0;0.0;0.0;1;0.36;0.36;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;IURRETA;"	910";"	01";"	003";"	A";787;426;2;424;2;422;361;129;30.57;30.42;114;27.01;26.89;104;24.64;24.53;36;8.53;8.49;7;1.66;1.65;15;3.55;3.54;6;1.42;1.42;7;1.66;1.65;1;0.24;0.24;0;0.0;0.0;0;0.0;0.0;1;0.24;0.24;0;0.0;0.0;1;0.24;0.24;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.24;0.24
Bizkaia;IURRETA;"	910";"	01";"	003";"	B";743;380;2;378;;378;363;98;25.93;25.93;129;34.13;34.13;74;19.58;19.58;39;10.32;10.32;15;3.97;3.97;8;2.12;2.12;7;1.85;1.85;4;1.06;1.06;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.26;0.26;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.26;0.26;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.53;0.53;0;0.0;0.0
Bizkaia;IZURTZA;"	050";"	01";"	001";"	U";159;98;3;95;;95;61;55;57.89;57.89;7;7.37;7.37;31;32.63;32.63;0;0.0;0.0;0;0.0;0.0;1;1.05;1.05;1;1.05;1.05;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;KARRANTZA HARANA/VALLE DE CARRANZA;"	022";"	01";"	001";"	A";648;297;4;293;1;292;351;71;24.32;24.23;43;14.73;14.68;139;47.6;47.44;17;5.82;5.8;5;1.71;1.71;7;2.4;2.39;6;2.05;2.05;2;0.68;0.68;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.68;0.68;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;KARRANTZA HARANA/VALLE DE CARRANZA;"	022";"	01";"	001";"	B";729;330;1;329;1;328;399;80;24.39;24.32;59;17.99;17.93;133;40.55;40.43;23;7.01;6.99;4;1.22;1.22;14;4.27;4.26;8;2.44;2.43;3;0.91;0.91;0;0.0;0.0;0;0.0;0.0;2;0.61;0.61;0;0.0;0.0;0;0.0;0.0;1;0.3;0.3;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.3;0.3;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;KARRANTZA HARANA/VALLE DE CARRANZA;"	022";"	01";"	002";"	A";420;188;3;185;;185;232;42;22.7;22.7;47;25.41;25.41;74;40.0;40.0;5;2.7;2.7;1;0.54;0.54;3;1.62;1.62;8;4.32;4.32;1;0.54;0.54;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.54;0.54;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;3;1.62;1.62;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;KARRANTZA HARANA/VALLE DE CARRANZA;"	022";"	01";"	002";"	B";441;191;;191;2;189;250;48;25.4;25.13;28;14.81;14.66;93;49.21;48.69;6;3.17;3.14;2;1.06;1.05;2;1.06;1.05;5;2.65;2.62;0;0.0;0.0;1;0.53;0.52;0;0.0;0.0;1;0.53;0.52;3;1.59;1.57;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;KORTEZUBI;"	907";"	01";"	001";"	U";349;237;3;234;;234;112;102;43.59;43.59;18;7.69;7.69;106;45.3;45.3;3;1.28;1.28;1;0.43;0.43;1;0.43;0.43;1;0.43;0.43;0;0.0;0.0;1;0.43;0.43;0;0.0;0.0;0;0.0;0.0;1;0.43;0.43;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LANESTOSA;"	051";"	01";"	001";"	U";212;130;;130;;130;82;33;25.38;25.38;24;18.46;18.46;43;33.08;33.08;13;10.0;10.0;6;4.62;4.62;6;4.62;4.62;3;2.31;2.31;2;1.54;1.54;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LARRABETZU;"	052";"	01";"	001";"	A";844;534;4;530;1;529;310;304;57.47;57.36;32;6.05;6.04;143;27.03;26.98;7;1.32;1.32;12;2.27;2.26;14;2.65;2.64;4;0.76;0.75;5;0.95;0.94;2;0.38;0.38;0;0.0;0.0;3;0.57;0.57;2;0.38;0.38;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.19;0.19;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LARRABETZU;"	052";"	01";"	001";"	B";753;478;;478;2;476;275;264;55.46;55.23;29;6.09;6.07;132;27.73;27.62;19;3.99;3.97;8;1.68;1.67;12;2.52;2.51;3;0.63;0.63;3;0.63;0.63;1;0.21;0.21;1;0.21;0.21;1;0.21;0.21;0;0.0;0.0;1;0.21;0.21;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.21;0.21;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.21;0.21
Bizkaia;LAUKIZ;"	053";"	01";"	001";"	A";544;345;2;343;3;340;199;76;22.35;22.16;31;9.12;9.04;165;48.53;48.1;41;12.06;11.95;2;0.59;0.58;3;0.88;0.87;11;3.24;3.21;8;2.35;2.33;1;0.29;0.29;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.29;0.29;1;0.29;0.29;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LAUKIZ;"	053";"	01";"	001";"	B";434;254;3;251;3;248;180;51;20.56;20.32;22;8.87;8.76;109;43.95;43.43;38;15.32;15.14;2;0.81;0.8;3;1.21;1.2;14;5.65;5.58;7;2.82;2.79;1;0.4;0.4;0;0.0;0.0;1;0.4;0.4;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	001";"	A";423;227;;227;3;224;196;36;16.07;15.86;69;30.8;30.4;64;28.57;28.19;24;10.71;10.57;11;4.91;4.85;12;5.36;5.29;2;0.89;0.88;4;1.79;1.76;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.45;0.44;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.45;0.44;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	001";"	B";420;228;;228;3;225;192;25;11.11;10.96;76;33.78;33.33;71;31.56;31.14;20;8.89;8.77;10;4.44;4.39;10;4.44;4.39;4;1.78;1.75;6;2.67;2.63;1;0.44;0.44;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.44;0.44;1;0.44;0.44;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	002";"	A";672;379;;379;1;378;293;73;19.31;19.26;121;32.01;31.93;94;24.87;24.8;46;12.17;12.14;7;1.85;1.85;11;2.91;2.9;11;2.91;2.9;13;3.44;3.43;1;0.26;0.26;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.26;0.26;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	002";"	B";683;368;3;365;;365;315;67;18.36;18.36;121;33.15;33.15;95;26.03;26.03;43;11.78;11.78;13;3.56;3.56;6;1.64;1.64;11;3.01;3.01;3;0.82;0.82;3;0.82;0.82;1;0.27;0.27;1;0.27;0.27;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.27;0.27;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	003";"	A";547;274;;274;4;270;273;51;18.89;18.61;82;30.37;29.93;82;30.37;29.93;25;9.26;9.12;9;3.33;3.28;7;2.59;2.55;5;1.85;1.82;3;1.11;1.09;3;1.11;1.09;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.37;0.36;1;0.37;0.36;0;0.0;0.0;0;0.0;0.0;1;0.37;0.36;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	003";"	B";537;257;2;255;4;251;280;47;18.73;18.43;90;35.86;35.29;56;22.31;21.96;21;8.37;8.24;9;3.59;3.53;10;3.98;3.92;8;3.19;3.14;4;1.59;1.57;3;1.2;1.18;0;0.0;0.0;1;0.4;0.39;1;0.4;0.39;1;0.4;0.39;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	004";"	U";540;253;;253;1;252;287;47;18.65;18.58;95;37.7;37.55;52;20.63;20.55;22;8.73;8.7;4;1.59;1.58;9;3.57;3.56;5;1.98;1.98;13;5.16;5.14;0;0.0;0.0;1;0.4;0.4;0;0.0;0.0;1;0.4;0.4;0;0.0;0.0;2;0.79;0.79;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.4;0.4;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	005";"	U";583;283;3;280;2;278;300;59;21.22;21.07;88;31.65;31.43;85;30.58;30.36;17;6.12;6.07;7;2.52;2.5;6;2.16;2.14;10;3.6;3.57;3;1.08;1.07;2;0.72;0.71;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.36;0.36;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	006";"	A";418;273;;273;;273;145;45;16.48;16.48;49;17.95;17.95;84;30.77;30.77;46;16.85;16.85;11;4.03;4.03;12;4.4;4.4;11;4.03;4.03;6;2.2;2.2;1;0.37;0.37;3;1.1;1.1;1;0.37;0.37;0;0.0;0.0;0;0.0;0.0;1;0.37;0.37;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.37;0.37;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.37;0.37;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.37;0.37;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	006";"	B";436;266;;266;2;264;170;28;10.61;10.53;71;26.89;26.69;67;25.38;25.19;55;20.83;20.68;6;2.27;2.26;9;3.41;3.38;12;4.55;4.51;9;3.41;3.38;4;1.52;1.5;0;0.0;0.0;2;0.76;0.75;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.38;0.38;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	007";"	A";602;311;2;309;1;308;291;53;17.21;17.15;102;33.12;33.01;68;22.08;22.01;38;12.34;12.3;15;4.87;4.85;10;3.25;3.24;8;2.6;2.59;5;1.62;1.62;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.32;0.32;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;1;0.32;0.32;2;0.65;0.65;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.32;0.32;0;0.0;0.0;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.32;0.32;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	007";"	B";654;327;1;326;3;323;327;57;17.65;17.48;104;32.2;31.9;74;22.91;22.7;39;12.07;11.96;11;3.41;3.37;12;3.72;3.68;7;2.17;2.15;9;2.79;2.76;2;0.62;0.61;2;0.62;0.61;1;0.31;0.31;0;0.0;0.0;0;0.0;0.0;1;0.31;0.31;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.31;0.31;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.31;0.31;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.31;0.31;0;0.0;0.0;0;0.0;0.0;1;0.31;0.31;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	008";"	A";639;328;1;327;2;325;311;77;23.69;23.55;80;24.62;24.46;92;28.31;28.13;34;10.46;10.4;6;1.85;1.83;13;4.0;3.98;9;2.77;2.75;9;2.77;2.75;1;0.31;0.31;0;0.0;0.0;1;0.31;0.31;2;0.62;0.61;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.31;0.31
Bizkaia;LEIOA;"	054";"	01";"	008";"	B";617;314;;314;1;313;303;64;20.45;20.38;91;29.07;28.98;87;27.8;27.71;35;11.18;11.15;6;1.92;1.91;15;4.79;4.78;3;0.96;0.96;7;2.24;2.23;2;0.64;0.64;2;0.64;0.64;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	009";"	A";501;263;2;261;2;259;238;47;18.15;18.01;69;26.64;26.44;74;28.57;28.35;36;13.9;13.79;12;4.63;4.6;6;2.32;2.3;4;1.54;1.53;6;2.32;2.3;2;0.77;0.77;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.39;0.38;1;0.39;0.38;1;0.39;0.38;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Bizkaia;LEIOA;"	054";"	01";"	009";"	B";436;226;2;224;;224;210;33;14.73;14.73;69;30.8;30.8;56;25.0;25.0;30;13.39;13.39;7;3.12;3.12;6;2.68;2.68;8;3.57;3.57;7;3.12;3.12;5;2.23;2.23;0;0.0;0.0;0;0.0;0.0;1;0.45;0.45;1;0.45;0.45;1;0.45;0.45;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
