RESULTADOS ELECTORALES POR MUNICIPIO;;;;;;;;;;EH BILDU...(E24);EH BILDU...(E24);EH BILDU...(E24);PSOE;PSOE;PSOE;EAJ-PNV... (E24);EAJ-PNV... (E24);EAJ-PNV... (E24);PP;PP;PP;SUMAR... (E24);SUMAR... (E24);SUMAR... (E24);PODEMOS;PODEMOS;PODEMOS;VOX;VOX;VOX;SE ACABO LA FIESTA;SE ACABO LA FIESTA;SE ACABO LA FIESTA;PACMA;PACMA;PACMA;FO;FO;FO;IE;IE;IE;PFAC;PFAC;PFAC;EB-AZ;EB-AZ;EB-AZ;Cs;Cs;Cs;IZQESP;IZQESP;IZQESP;EXISTE;EXISTE;EXISTE;PCTE / ELAK;PCTE / ELAK;PCTE / ELAK;PCPE/PCPC;PCPE/PCPC;PCPE/PCPC;PIRATES/REBELDES;PIRATES/REBELDES;PIRATES/REBELDES;JUNTS UE;JUNTS UE;JUNTS UE;VOLT;VOLT;VOLT;RECORTES CERO;RECORTES CERO;RECORTES CERO;PH;PH;PH;CREE EN EUROPA;CREE EN EUROPA;CREE EN EUROPA;SAE;SAE;SAE;CRT;CRT;CRT;F;F;F;PMR;PMR;PMR;PREPAL;PREPAL;PREPAL;FE-JONS;FE-JONS;FE-JONS;GLG;GLG;GLG;ANDALUCISTAS;ANDALUCISTAS;ANDALUCISTAS;J.U.E.X.;J.U.E.X.;J.U.E.X.;EXTREMEÑOS;EXTREMEÑOS;EXTREMEÑOS
TH;Municipio;Cód. Municipio;Censo;Votos;Nulos;Válidos;Blancos;V. Candidaturas;Abstención;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos
Gipuzkoa;IBARRA;"	042";3107;1374;;1374;6;1368;1733;636;46.49;46.29;285;20.83;20.74;276;20.18;20.09;63;4.61;4.59;23;1.68;1.67;29;2.12;2.11;21;1.54;1.53;13;0.95;0.95;3;0.22;0.22;2;0.15;0.15;3;0.22;0.22;3;0.22;0.22;2;0.15;0.15;0;0.0;0.0;1;0.07;0.07;0;0.0;0.0;4;0.29;0.29;4;0.29;0.29;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;IDIAZABAL;"	043";1708;860;3;857;5;852;848;447;52.46;52.16;63;7.39;7.35;298;34.98;34.77;21;2.46;2.45;2;0.23;0.23;7;0.82;0.82;5;0.59;0.58;3;0.35;0.35;2;0.23;0.23;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.12;0.12;2;0.23;0.23;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.12;0.12;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;IKAZTEGIETA;"	044";354;202;;202;;202;152;131;64.85;64.85;24;11.88;11.88;31;15.35;15.35;4;1.98;1.98;2;0.99;0.99;1;0.5;0.5;1;0.5;0.5;0;0.0;0.0;1;0.5;0.5;0;0.0;0.0;3;1.49;1.49;3;1.49;1.49;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.5;0.5;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;IRUN;"	045";47454;21297;92;21205;109;21096;26157;3521;16.69;16.6;7468;35.4;35.22;3365;15.95;15.87;2924;13.86;13.79;873;4.14;4.12;705;3.34;3.32;999;4.74;4.71;586;2.78;2.76;153;0.73;0.72;137;0.65;0.65;61;0.29;0.29;37;0.18;0.17;36;0.17;0.17;37;0.18;0.17;22;0.1;0.1;22;0.1;0.1;18;0.09;0.08;19;0.09;0.09;18;0.09;0.08;8;0.04;0.04;12;0.06;0.06;12;0.06;0.06;7;0.03;0.03;7;0.03;0.03;7;0.03;0.03;5;0.02;0.02;11;0.05;0.05;0;0.0;0.0;7;0.03;0.03;4;0.02;0.02;6;0.03;0.03;5;0.02;0.02;3;0.01;0.01;1;0.0;0.0
Gipuzkoa;IRURA;"	046";1303;582;1;581;2;579;721;274;47.32;47.16;91;15.72;15.66;122;21.07;21.0;24;4.15;4.13;6;1.04;1.03;10;1.73;1.72;21;3.63;3.61;14;2.42;2.41;1;0.17;0.17;3;0.52;0.52;2;0.35;0.34;2;0.35;0.34;2;0.35;0.34;1;0.17;0.17;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.17;0.17;0;0.0;0.0;0;0.0;0.0;1;0.17;0.17;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.35;0.34;0;0.0;0.0;2;0.35;0.34;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;ITSASONDO;"	047";453;245;;245;1;244;208;162;66.39;66.12;20;8.2;8.16;43;17.62;17.55;5;2.05;2.04;4;1.64;1.63;6;2.46;2.45;1;0.41;0.41;2;0.82;0.82;0;0.0;0.0;1;0.41;0.41;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;LARRAUL;"	048";193;92;;92;;92;101;58;63.04;63.04;5;5.43;5.43;19;20.65;20.65;2;2.17;2.17;3;3.26;3.26;1;1.09;1.09;1;1.09;1.09;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;1.09;1.09;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;1.09;1.09;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;1.09;1.09;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;LASARTE-ORIA;"	902";14804;7048;24;7024;35;6989;7756;1911;27.34;27.21;2503;35.81;35.63;898;12.85;12.78;707;10.12;10.07;262;3.75;3.73;214;3.06;3.05;185;2.65;2.63;149;2.13;2.12;51;0.73;0.73;23;0.33;0.33;9;0.13;0.13;14;0.2;0.2;16;0.23;0.23;8;0.11;0.11;4;0.06;0.06;3;0.04;0.04;2;0.03;0.03;2;0.03;0.03;1;0.01;0.01;3;0.04;0.04;0;0.0;0.0;5;0.07;0.07;6;0.09;0.09;2;0.03;0.03;0;0.0;0.0;1;0.01;0.01;3;0.04;0.04;0;0.0;0.0;3;0.04;0.04;3;0.04;0.04;0;0.0;0.0;1;0.01;0.01;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;LAZKAO;"	049";4284;2182;9;2173;10;2163;2102;1023;47.3;47.08;356;16.46;16.38;533;24.64;24.53;82;3.79;3.77;52;2.4;2.39;56;2.59;2.58;26;1.2;1.2;10;0.46;0.46;8;0.37;0.37;2;0.09;0.09;0;0.0;0.0;2;0.09;0.09;3;0.14;0.14;1;0.05;0.05;1;0.05;0.05;1;0.05;0.05;1;0.05;0.05;0;0.0;0.0;1;0.05;0.05;0;0.0;0.0;0;0.0;0.0;1;0.05;0.05;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.05;0.05;1;0.05;0.05;0;0.0;0.0;0;0.0;0.0;2;0.09;0.09;0;0.0;0.0
Gipuzkoa;LEABURU;"	050";284;135;;135;;135;149;100;74.07;74.07;0;0.0;0.0;24;17.78;17.78;0;0.0;0.0;1;0.74;0.74;0;0.0;0.0;2;1.48;1.48;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.74;0.74;0;0.0;0.0;6;4.44;4.44;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.74;0.74;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;LEGAZPI;"	051";6537;3367;16;3351;14;3337;3170;1269;38.03;37.87;800;23.97;23.87;774;23.19;23.1;197;5.9;5.88;78;2.34;2.33;79;2.37;2.36;55;1.65;1.64;24;0.72;0.72;8;0.24;0.24;7;0.21;0.21;5;0.15;0.15;12;0.36;0.36;5;0.15;0.15;1;0.03;0.03;2;0.06;0.06;2;0.06;0.06;2;0.06;0.06;8;0.24;0.24;2;0.06;0.06;1;0.03;0.03;2;0.06;0.06;0;0.0;0.0;1;0.03;0.03;0;0.0;0.0;0;0.0;0.0;1;0.03;0.03;1;0.03;0.03;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.03;0.03
Gipuzkoa;LEGORRETA;"	052";1035;541;1;540;5;535;494;253;47.29;46.85;68;12.71;12.59;150;28.04;27.78;20;3.74;3.7;12;2.24;2.22;11;2.06;2.04;6;1.12;1.11;2;0.37;0.37;4;0.75;0.74;0;0.0;0.0;0;0.0;0.0;1;0.19;0.19;1;0.19;0.19;1;0.19;0.19;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;4;0.75;0.74;0;0.0;0.0;0;0.0;0.0;1;0.19;0.19;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.19;0.19;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;LEINTZ-GATZAGA;"	068";169;90;;90;3;87;79;54;62.07;60.0;1;1.15;1.11;25;28.74;27.78;0;0.0;0.0;3;3.45;3.33;2;2.3;2.22;1;1.15;1.11;0;0.0;0.0;0;0.0;0.0;1;1.15;1.11;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;LEZO;"	053";4793;2219;3;2216;9;2207;2574;1135;51.43;51.22;429;19.44;19.36;352;15.95;15.88;101;4.58;4.56;61;2.76;2.75;60;2.72;2.71;33;1.5;1.49;14;0.63;0.63;2;0.09;0.09;8;0.36;0.36;1;0.05;0.05;1;0.05;0.05;1;0.05;0.05;0;0.0;0.0;1;0.05;0.05;0;0.0;0.0;4;0.18;0.18;0;0.0;0.0;1;0.05;0.05;0;0.0;0.0;1;0.05;0.05;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.09;0.09
Gipuzkoa;LIZARTZA;"	054";484;240;1;239;;239;244;200;83.68;83.68;6;2.51;2.51;24;10.04;10.04;0;0.0;0.0;0;0.0;0.0;3;1.26;1.26;4;1.67;1.67;1;0.42;0.42;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.42;0.42;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MENDARO;"	901";1435;733;2;731;;731;702;263;35.98;35.98;139;19.02;19.02;204;27.91;27.91;33;4.51;4.51;37;5.06;5.06;16;2.19;2.19;12;1.64;1.64;9;1.23;1.23;2;0.27;0.27;4;0.55;0.55;2;0.27;0.27;6;0.82;0.82;0;0.0;0.0;1;0.14;0.14;0;0.0;0.0;0;0.0;0.0;1;0.14;0.14;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.14;0.14;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.14;0.14;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MUNICIPIO CERA GIPUZKOA;"	999";29707;1452;7;1445;5;1440;28255;334;23.19;23.11;334;23.19;23.11;164;11.39;11.35;219;15.21;15.16;71;4.93;4.91;91;6.32;6.3;137;9.51;9.48;22;1.53;1.52;17;1.18;1.18;3;0.21;0.21;4;0.28;0.28;6;0.42;0.42;2;0.14;0.14;5;0.35;0.35;10;0.69;0.69;2;0.14;0.14;1;0.07;0.07;0;0.0;0.0;1;0.07;0.07;0;0.0;0.0;8;0.56;0.55;0;0.0;0.0;2;0.14;0.14;3;0.21;0.21;1;0.07;0.07;0;0.0;0.0;1;0.07;0.07;1;0.07;0.07;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.07;0.07;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MUTILOA;"	057";206;107;;107;;107;99;67;62.62;62.62;9;8.41;8.41;27;25.23;25.23;0;0.0;0.0;1;0.93;0.93;3;2.8;2.8;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;MUTRIKU;"	056";4094;2114;8;2106;6;2100;1980;991;47.19;47.06;221;10.52;10.49;699;33.29;33.19;66;3.14;3.13;33;1.57;1.57;47;2.24;2.23;9;0.43;0.43;15;0.71;0.71;5;0.24;0.24;3;0.14;0.14;2;0.1;0.09;1;0.05;0.05;2;0.1;0.09;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.05;0.05;0;0.0;0.0;3;0.14;0.14;0;0.0;0.0;1;0.05;0.05;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.05;0.05;0;0.0;0.0
Gipuzkoa;OIARTZUN;"	063";8288;4338;13;4325;18;4307;3950;2736;63.52;63.26;396;9.19;9.16;693;16.09;16.02;141;3.27;3.26;98;2.28;2.27;110;2.55;2.54;36;0.84;0.83;30;0.7;0.69;9;0.21;0.21;6;0.14;0.14;10;0.23;0.23;10;0.23;0.23;14;0.33;0.32;2;0.05;0.05;2;0.05;0.05;1;0.02;0.02;1;0.02;0.02;2;0.05;0.05;4;0.09;0.09;3;0.07;0.07;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0
Gipuzkoa;OLABERRIA;"	058";712;359;;359;5;354;353;136;38.42;37.88;76;21.47;21.17;95;26.84;26.46;30;8.47;8.36;4;1.13;1.11;2;0.56;0.56;3;0.85;0.84;0;0.0;0.0;1;0.28;0.28;0;0.0;0.0;1;0.28;0.28;0;0.0;0.0;1;0.28;0.28;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.28;0.28;0;0.0;0.0;0;0.0;0.0;1;0.28;0.28;0;0.0;0.0;1;0.28;0.28;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.28;0.28;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.28;0.28;0;0.0;0.0
Gipuzkoa;OÑATI;"	059";8805;4788;11;4777;18;4759;4017;2563;53.86;53.65;536;11.26;11.22;1294;27.19;27.09;134;2.82;2.81;69;1.45;1.44;85;1.79;1.78;27;0.57;0.57;13;0.27;0.27;8;0.17;0.17;1;0.02;0.02;9;0.19;0.19;2;0.04;0.04;4;0.08;0.08;0;0.0;0.0;4;0.08;0.08;1;0.02;0.02;0;0.0;0.0;0;0.0;0.0;2;0.04;0.04;2;0.04;0.04;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.02;0.02;2;0.04;0.04
Gipuzkoa;ORDIZIA;"	076";7098;3591;9;3582;20;3562;3507;1371;38.49;38.27;767;21.53;21.41;832;23.36;23.23;179;5.03;5.0;91;2.55;2.54;169;4.74;4.72;47;1.32;1.31;48;1.35;1.34;4;0.11;0.11;11;0.31;0.31;10;0.28;0.28;7;0.2;0.2;5;0.14;0.14;2;0.06;0.06;2;0.06;0.06;1;0.03;0.03;6;0.17;0.17;2;0.06;0.06;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;4;0.11;0.11;1;0.03;0.03;1;0.03;0.03;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.06;0.06;0;0.0;0.0
Gipuzkoa;ORENDAIN;"	905";174;101;;101;1;100;73;74;74.0;73.27;4;4.0;3.96;15;15.0;14.85;1;1.0;0.99;0;0.0;0.0;0;0.0;0.0;2;2.0;1.98;0;0.0;0.0;0;0.0;0.0;1;1.0;0.99;1;1.0;0.99;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;2.0;1.98;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;OREXA;"	060";86;58;2;56;;56;28;56;100.0;100.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;ORIO;"	061";4586;2195;4;2191;9;2182;2391;1061;48.63;48.43;314;14.39;14.33;620;28.41;28.3;65;2.98;2.97;35;1.6;1.6;33;1.51;1.51;19;0.87;0.87;12;0.55;0.55;6;0.27;0.27;1;0.05;0.05;5;0.23;0.23;4;0.18;0.18;3;0.14;0.14;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.05;0.05;1;0.05;0.05;1;0.05;0.05;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.05;0.05;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;ORMAIZTEGI;"	062";929;495;1;494;1;493;434;225;45.64;45.55;68;13.79;13.77;160;32.45;32.39;16;3.25;3.24;11;2.23;2.23;2;0.41;0.4;4;0.81;0.81;5;1.01;1.01;1;0.2;0.2;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.2;0.2;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;PASAIA;"	064";12316;5561;23;5538;34;5504;6755;2013;36.57;36.35;1508;27.4;27.23;874;15.88;15.78;353;6.41;6.37;197;3.58;3.56;189;3.43;3.41;120;2.18;2.17;94;1.71;1.7;26;0.47;0.47;31;0.56;0.56;7;0.13;0.13;19;0.35;0.34;12;0.22;0.22;9;0.16;0.16;12;0.22;0.22;5;0.09;0.09;4;0.07;0.07;2;0.04;0.04;3;0.05;0.05;2;0.04;0.04;0;0.0;0.0;3;0.05;0.05;4;0.07;0.07;2;0.04;0.04;0;0.0;0.0;10;0.18;0.18;2;0.04;0.04;1;0.02;0.02;0;0.0;0.0;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0
Gipuzkoa;SEGURA;"	070";1063;604;1;603;5;598;459;365;61.04;60.53;35;5.85;5.8;176;29.43;29.19;7;1.17;1.16;7;1.17;1.16;3;0.5;0.5;1;0.17;0.17;2;0.33;0.33;1;0.17;0.17;0;0.0;0.0;1;0.17;0.17;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;SORALUZE-PLACENCIA DE LAS ARMAS;"	065";2776;1431;6;1425;9;1416;1345;563;39.76;39.51;322;22.74;22.6;332;23.45;23.3;95;6.71;6.67;21;1.48;1.47;29;2.05;2.04;22;1.55;1.54;7;0.49;0.49;4;0.28;0.28;5;0.35;0.35;1;0.07;0.07;2;0.14;0.14;3;0.21;0.21;1;0.07;0.07;0;0.0;0.0;1;0.07;0.07;0;0.0;0.0;3;0.21;0.21;1;0.07;0.07;0;0.0;0.0;1;0.07;0.07;0;0.0;0.0;1;0.07;0.07;0;0.0;0.0;1;0.07;0.07;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.07;0.07;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;TOLOSA;"	071";15063;7736;17;7719;31;7688;7327;3276;42.61;42.44;1417;18.43;18.36;2025;26.34;26.23;299;3.89;3.87;177;2.3;2.29;199;2.59;2.58;85;1.11;1.1;67;0.87;0.87;37;0.48;0.48;21;0.27;0.27;13;0.17;0.17;19;0.25;0.25;13;0.17;0.17;7;0.09;0.09;6;0.08;0.08;7;0.09;0.09;3;0.04;0.04;0;0.0;0.0;3;0.04;0.04;5;0.07;0.06;3;0.04;0.04;0;0.0;0.0;1;0.01;0.01;0;0.0;0.0;1;0.01;0.01;0;0.0;0.0;1;0.01;0.01;0;0.0;0.0;0;0.0;0.0;1;0.01;0.01;1;0.01;0.01;0;0.0;0.0;1;0.01;0.01;0;0.0;0.0
Gipuzkoa;URNIETA;"	072";4952;2167;9;2158;18;2140;2785;665;31.07;30.82;534;24.95;24.75;430;20.09;19.93;191;8.93;8.85;94;4.39;4.36;64;2.99;2.97;56;2.62;2.59;45;2.1;2.09;15;0.7;0.7;11;0.51;0.51;10;0.47;0.46;4;0.19;0.19;2;0.09;0.09;2;0.09;0.09;1;0.05;0.05;2;0.09;0.09;3;0.14;0.14;0;0.0;0.0;1;0.05;0.05;0;0.0;0.0;0;0.0;0.0;2;0.09;0.09;0;0.0;0.0;1;0.05;0.05;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;3;0.14;0.14;2;0.09;0.09;0;0.0;0.0;1;0.05;0.05;1;0.05;0.05
