TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PSE-PSOE,PP,PH,FE-JONS,EK-PCPE,P.A.,E.U.,PREPAL,DN,PACMA/ATTKA,MSR,UPYD,C´S,I.FEM,SAIN,IU-LV,EB-AZ,EH BILDU,EAJ-PNV ... (E14),FAC,EPDD,IMPULSOSOCIAL,RECORTES CERO,EQUO-PUM+J,VOX,P-LIB,PARTIDO X,D. E. R.,IPEX-PREX-CREX,M.C.R.,RRUE,PODEMOS,ALTER,PT,LEM,PIRATAS,ACNV-BAR-PRAO-...,MOVIMIENTO RED,CILUS
BIZKAIA,60,MARKINA-XEMEIN,1,3,U,1027,434,3,431,3,428,593,5,15,0,0,0,0,0,0,0,0,0,1,0,0,0,11,4,194,182,0,0,0,1,5,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0
BIZKAIA,61,MARURI-JATABE,1,1,U,753,411,3,408,0,408,342,10,14,0,0,1,0,0,0,0,4,0,13,1,0,0,12,5,112,203,0,0,0,1,5,2,0,0,0,0,0,0,19,0,0,0,0,0,4,2
BIZKAIA,62,MENDATA,1,1,U,305,181,0,181,3,178,124,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65,105,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
BIZKAIA,63,MENDEXA,1,1,U,365,223,2,221,3,218,142,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,101,93,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
BIZKAIA,64,MEÑAKA,1,1,U,607,367,4,363,9,354,240,6,2,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,156,167,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0
BIZKAIA,65,UGAO-MIRABALLES,1,1,U,1059,543,4,539,4,535,516,44,33,0,0,1,0,0,0,0,1,0,6,4,0,0,18,2,179,203,2,0,0,2,2,0,1,2,0,0,0,0,30,1,2,0,1,0,1,0
BIZKAIA,65,UGAO-MIRABALLES,1,2,U,620,318,3,315,2,313,302,41,21,0,0,0,0,0,0,0,2,0,5,2,0,0,8,0,96,114,0,0,0,1,0,0,0,0,0,0,0,1,21,0,0,0,1,0,0,0
BIZKAIA,65,UGAO-MIRABALLES,1,3,U,721,344,4,340,5,335,377,43,11,0,0,0,1,0,0,0,3,0,5,0,0,0,14,0,122,112,2,0,0,1,3,0,0,0,2,0,1,1,12,0,1,0,1,0,0,0
BIZKAIA,65,UGAO-MIRABALLES,1,4,U,912,450,7,443,5,438,462,35,15,1,0,0,0,0,0,0,4,1,10,1,0,0,27,1,126,175,1,0,0,1,6,4,0,0,1,0,1,1,22,0,0,0,1,0,3,1
BIZKAIA,66,MORGA,1,1,U,353,224,1,223,0,223,129,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,68,138,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
BIZKAIA,67,MUXIKA,1,1,A,965,528,4,524,0,524,437,6,5,0,0,0,0,0,0,0,0,0,1,1,0,0,11,2,261,209,0,1,0,0,2,0,0,1,0,0,0,0,22,0,0,0,0,0,1,1
BIZKAIA,67,MUXIKA,1,1,B,208,123,0,123,1,122,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BIZKAIA,68,MUNDAKA,1,1,A,768,438,4,434,2,432,330,9,4,0,0,0,0,0,0,0,0,0,1,1,0,0,8,2,113,285,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0
BIZKAIA,68,MUNDAKA,1,1,B,804,467,6,461,2,459,337,8,6,0,0,0,0,0,0,0,1,0,1,1,0,0,13,3,142,275,0,2,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
BIZKAIA,69,MUNGIA,1,1,A,730,357,4,353,2,351,373,12,10,0,0,0,0,0,0,0,1,0,4,0,1,0,11,0,94,175,0,0,0,0,9,0,0,3,0,0,0,0,30,0,0,0,1,0,0,0
BIZKAIA,69,MUNGIA,1,1,B,577,273,2,271,0,271,304,9,9,1,0,0,0,0,0,0,0,0,1,2,2,0,11,6,84,124,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,1,0,2,0
BIZKAIA,69,MUNGIA,1,2,A,864,407,8,399,3,396,457,24,11,0,0,0,0,0,0,0,2,0,3,3,0,0,12,4,112,207,1,1,1,0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,1,0
BIZKAIA,69,MUNGIA,1,2,B,769,358,7,351,2,349,411,17,14,0,0,0,0,0,0,0,5,0,8,2,0,0,13,6,91,173,0,0,0,2,3,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0
BIZKAIA,69,MUNGIA,1,3,A,869,380,4,376,6,370,489,35,9,1,1,0,0,1,1,0,7,0,3,0,0,0,10,4,81,186,0,0,0,0,1,0,1,1,0,0,0,0,26,0,0,0,1,0,1,0
BIZKAIA,69,MUNGIA,1,3,B,858,364,5,359,3,356,494,30,12,0,0,0,0,0,1,0,2,0,7,5,0,0,10,0,86,175,0,0,0,2,6,0,0,0,1,0,0,0,16,0,0,0,1,0,2,0
BIZKAIA,69,MUNGIA,1,4,U,1147,513,0,513,5,508,634,22,12,0,0,2,0,0,1,2,2,1,8,4,0,0,15,2,115,276,0,0,0,0,11,0,0,3,1,0,0,0,31,0,0,0,0,0,0,0
BIZKAIA,69,MUNGIA,1,5,U,671,327,2,325,7,318,344,13,9,0,0,0,0,1,0,0,2,0,5,2,1,0,7,4,77,175,0,0,1,0,3,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0
BIZKAIA,69,MUNGIA,1,6,U,1026,501,17,484,7,477,525,27,19,0,2,1,0,0,0,0,5,0,7,3,1,0,15,5,87,267,0,0,0,1,9,0,1,0,0,0,0,0,25,0,0,0,0,0,2,0
BIZKAIA,69,MUNGIA,1,7,U,845,367,10,357,4,353,478,28,15,0,0,0,0,0,0,2,7,0,5,1,0,0,17,3,99,151,1,0,0,0,2,0,0,1,0,0,0,0,18,0,0,0,1,0,2,0
BIZKAIA,69,MUNGIA,1,8,A,700,361,5,356,1,355,339,12,2,1,0,0,0,0,0,1,2,0,5,0,0,0,4,3,119,183,0,0,0,0,0,1,0,0,0,0,0,0,21,0,1,0,0,0,0,0
BIZKAIA,69,MUNGIA,1,8,B,687,326,5,321,4,317,361,13,15,0,0,1,0,0,0,1,3,0,13,0,0,0,11,3,88,139,0,2,0,0,2,0,0,2,1,0,0,0,22,0,1,0,0,0,0,0
BIZKAIA,69,MUNGIA,2,1,U,976,362,5,357,2,355,614,5,7,0,0,0,0,0,0,1,6,0,2,0,0,0,12,3,128,166,1,0,0,0,2,1,0,1,0,0,0,0,18,2,0,0,0,0,0,0
BIZKAIA,69,MUNGIA,2,2,A,1081,436,0,436,10,426,645,25,104,0,0,0,0,0,0,1,1,0,22,12,0,0,21,5,60,141,0,0,0,0,3,12,0,2,0,0,0,0,14,0,1,1,0,1,0,0
BIZKAIA,69,MUNGIA,2,2,B,879,372,1,371,9,362,507,33,119,0,0,1,0,0,0,0,3,0,14,10,0,0,10,4,22,104,1,1,0,1,9,6,0,2,0,0,0,0,15,2,1,0,0,0,2,2
BIZKAIA,70,AULESTI,1,1,U,543,298,4,294,2,292,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BIZKAIA,71,MUSKIZ,1,1,U,511,250,10,240,3,237,261,23,24,0,0,0,0,0,1,0,4,1,4,0,0,0,14,0,38,110,0,0,0,0,0,2,0,0,1,0,0,1,11,1,0,0,0,0,2,0
BIZKAIA,71,MUSKIZ,1,2,A,632,284,2,282,2,280,348,42,10,2,0,1,0,0,0,0,3,1,5,0,1,0,19,2,60,114,0,0,1,1,1,0,1,1,0,0,0,1,12,0,0,0,1,0,0,1
BIZKAIA,71,MUSKIZ,1,2,B,653,319,2,317,3,314,334,54,17,0,0,3,0,0,0,0,6,0,6,1,0,0,16,3,48,128,1,0,0,2,5,0,0,3,0,0,0,0,20,0,1,0,0,0,0,0
BIZKAIA,71,MUSKIZ,1,3,A,640,252,3,249,6,243,388,57,6,0,0,2,0,0,0,0,1,0,4,1,0,0,11,2,42,106,0,0,0,0,1,1,0,0,0,0,0,0,7,0,1,0,0,0,1,0
BIZKAIA,71,MUSKIZ,1,3,B,594,250,3,247,2,245,344,57,7,0,0,0,0,0,0,0,2,0,3,2,0,0,9,3,48,93,1,1,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0
BIZKAIA,71,MUSKIZ,1,4,A,690,331,7,324,12,312,359,58,3,0,0,0,0,0,0,0,4,0,5,3,0,0,25,0,54,119,0,0,0,3,8,1,0,0,3,0,0,1,25,0,0,0,0,0,0,0
BIZKAIA,71,MUSKIZ,1,4,B,618,280,2,278,11,267,338,49,3,0,0,0,0,0,0,0,4,0,9,1,0,0,18,4,60,91,0,0,0,0,2,0,0,0,1,0,1,1,22,0,0,0,0,0,0,1
BIZKAIA,71,MUSKIZ,1,5,U,905,421,9,412,8,404,484,49,6,0,0,1,0,0,0,0,6,1,10,3,0,1,28,2,94,145,0,0,0,1,7,0,0,3,2,0,0,1,40,1,0,0,1,0,2,0
BIZKAIA,71,MUSKIZ,2,1,A,431,211,9,202,7,195,220,24,11,1,0,1,0,0,0,0,0,0,1,5,1,0,4,0,41,78,1,0,0,0,8,2,0,1,0,0,0,0,16,0,0,0,0,0,0,0
BIZKAIA,71,MUSKIZ,2,1,B,484,229,4,225,7,218,255,30,12,0,0,0,0,0,0,0,3,0,7,1,0,0,17,0,50,72,0,1,0,2,4,0,0,0,0,0,0,0,14,0,0,0,2,0,3,0
BIZKAIA,72,OTXANDIO,1,1,U,999,595,5,590,6,584,404,15,11,0,0,0,0,0,0,0,1,0,2,0,0,0,10,1,324,203,0,0,1,0,3,0,0,0,2,0,0,0,10,0,0,0,1,0,0,0
BIZKAIA,73,ONDARROA,1,1,U,1149,536,1,535,11,524,613,13,9,0,0,0,0,0,0,0,3,0,0,0,0,0,17,0,298,176,0,1,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0
BIZKAIA,73,ONDARROA,1,2,U,805,447,4,443,3,440,358,4,24,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,231,161,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0
BIZKAIA,73,ONDARROA,1,3,U,880,470,3,467,7,460,410,2,28,0,0,0,1,0,0,0,1,0,1,2,0,0,9,0,219,186,0,0,0,0,1,1,0,0,1,0,0,0,7,0,0,0,0,0,0,1
BIZKAIA,73,ONDARROA,2,1,U,533,242,0,242,6,236,291,8,7,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,122,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
BIZKAIA,73,ONDARROA,2,2,A,808,418,7,411,2,409,390,2,14,0,0,0,0,0,0,0,1,0,2,0,0,0,7,1,224,148,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0
BIZKAIA,73,ONDARROA,2,2,B,500,214,3,211,0,211,286,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,105,76,0,0,0,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0
BIZKAIA,73,ONDARROA,2,3,A,885,431,11,420,6,414,454,12,8,1,0,0,0,0,0,0,1,0,1,0,0,0,11,0,254,106,0,0,0,0,1,1,0,0,0,0,0,0,15,0,2,0,1,0,0,0
BIZKAIA,73,ONDARROA,2,3,B,687,317,7,310,3,307,370,13,6,0,0,0,0,0,0,0,1,0,1,1,0,1,10,2,170,91,0,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0
BIZKAIA,73,ONDARROA,3,1,U,789,320,4,316,1,315,469,20,7,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,147,126,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
BIZKAIA,74,URDUÑA/ORDUÑA,1,1,U,903,441,9,432,5,427,462,53,23,0,0,0,0,0,0,1,1,0,3,3,0,0,19,2,123,155,2,0,2,0,5,2,0,0,0,0,0,0,30,0,0,0,1,0,2,0
BIZKAIA,74,URDUÑA/ORDUÑA,1,2,U,997,467,2,465,13,452,530,35,31,0,0,1,0,1,1,0,0,0,6,0,0,0,21,0,140,184,0,0,3,0,3,1,3,1,0,1,0,0,11,0,2,0,5,0,1,1
BIZKAIA,74,URDUÑA/ORDUÑA,2,1,A,634,338,3,335,3,332,296,18,25,0,0,0,0,0,2,0,3,0,9,0,0,0,14,1,113,120,0,0,1,2,3,1,0,0,0,0,0,0,17,1,1,0,1,0,0,0
BIZKAIA,74,URDUÑA/ORDUÑA,2,1,B,821,453,10,443,7,436,368,25,25,1,0,0,1,0,0,2,2,1,7,1,2,0,17,1,143,172,0,0,1,0,2,1,1,1,0,0,0,0,23,2,3,0,1,0,1,0
BIZKAIA,75,OROZKO,1,1,A,808,391,6,385,10,375,417,3,12,0,0,1,0,0,0,0,2,0,2,3,1,1,4,3,103,221,0,0,0,1,3,4,0,0,0,0,0,0,9,0,1,0,0,0,0,1
BIZKAIA,75,OROZKO,1,1,B,881,422,23,399,4,395,459,8,22,0,0,0,0,0,0,0,3,1,1,2,3,0,3,6,110,220,0,0,0,1,1,0,0,2,0,0,0,0,9,1,0,0,0,0,2,0
BIZKAIA,75,OROZKO,1,1,C,305,131,3,128,3,125,174,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,44,58,0,0,0,0,2,0,0,2,0,0,0,0,7,0,0,0,0,1,2,0
BIZKAIA,76,SUKARRIETA,1,1,U,306,183,1,182,4,178,123,6,3,0,0,0,0,0,0,0,2,0,0,1,0,0,6,1,46,106,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0
BIZKAIA,77,PLENTZIA,1,1,A,789,331,7,324,3,321,458,12,25,0,0,0,0,0,0,0,5,0,11,2,1,0,13,1,61,160,0,0,0,0,3,1,0,2,0,0,0,0,19,0,1,0,1,0,2,1
BIZKAIA,77,PLENTZIA,1,1,B,705,324,1,323,6,317,381,17,23,0,0,0,1,0,0,0,5,0,7,7,0,0,11,2,89,123,0,0,0,0,5,0,0,0,1,0,0,0,24,0,0,0,0,0,2,0
BIZKAIA,77,PLENTZIA,1,2,A,1016,531,4,527,6,521,485,26,26,0,0,0,0,1,0,0,6,0,5,2,0,0,21,3,145,241,1,1,0,1,7,3,2,0,1,0,0,0,26,0,1,0,1,0,1,0
BIZKAIA,77,PLENTZIA,1,2,B,901,459,6,453,6,447,442,14,26,0,0,0,1,0,0,0,4,1,12,3,1,0,12,3,113,221,1,0,0,1,9,3,0,1,0,0,0,0,19,0,0,0,0,0,2,0
BIZKAIA,78,PORTUGALETE,1,1,U,820,372,0,372,7,365,448,47,24,0,0,0,0,0,0,0,5,0,6,2,1,0,24,3,86,123,0,0,0,2,1,1,0,3,1,0,0,1,32,0,0,0,0,1,2,0
BIZKAIA,78,PORTUGALETE,1,2,U,933,483,4,479,16,463,450,44,75,0,0,1,0,1,0,0,8,0,12,6,1,0,23,2,88,163,0,1,0,0,7,3,0,0,0,1,0,0,17,0,1,0,1,0,7,1
BIZKAIA,78,PORTUGALETE,1,3,U,1091,583,2,581,17,564,508,58,58,0,0,1,0,0,0,0,4,1,15,3,0,0,31,8,95,222,0,1,1,2,11,4,0,2,1,0,0,0,35,1,2,1,2,0,5,0
BIZKAIA,78,PORTUGALETE,1,4,U,837,418,0,418,8,410,419,87,54,0,0,0,0,0,0,0,6,0,8,1,1,0,40,8,49,110,1,0,1,1,2,2,0,2,1,1,0,0,35,0,0,0,0,0,0,0
BIZKAIA,78,PORTUGALETE,1,5,U,571,261,3,258,6,252,310,70,27,0,0,0,0,0,0,0,6,0,10,0,0,0,19,0,26,65,0,0,0,1,2,0,0,1,0,0,0,0,21,0,0,0,1,0,3,0
BIZKAIA,78,PORTUGALETE,1,6,A,619,320,3,317,12,305,299,52,37,0,0,1,0,0,1,0,3,0,10,1,0,0,18,1,34,113,0,1,0,2,8,1,0,2,1,0,0,0,19,0,0,0,0,0,0,0
BIZKAIA,78,PORTUGALETE,1,6,B,667,349,1,348,10,338,318,52,45,0,0,2,0,0,0,0,0,0,13,6,0,0,26,3,47,108,1,0,0,0,3,1,0,3,2,0,0,0,25,0,0,0,0,0,1,0
BIZKAIA,78,PORTUGALETE,1,7,U,610,278,1,277,4,273,332,44,26,0,0,0,0,0,0,0,4,0,11,4,0,0,19,5,50,78,0,0,0,1,8,1,0,0,0,0,0,1,17,1,0,0,0,3,0,0
BIZKAIA,78,PORTUGALETE,1,8,U,986,417,6,411,2,409,569,107,42,2,1,1,0,1,0,0,3,0,14,3,0,0,36,2,46,90,0,0,0,1,5,1,0,1,1,2,0,0,41,0,0,1,2,0,4,2
BIZKAIA,78,PORTUGALETE,1,9,A,771,378,2,376,2,374,393,69,67,0,0,1,0,0,1,0,2,1,23,4,2,0,21,0,45,97,1,0,0,0,3,1,0,2,0,1,1,0,31,0,0,0,0,0,1,0
BIZKAIA,78,PORTUGALETE,1,9,B,896,432,2,430,7,423,464,67,79,0,0,0,0,0,0,0,5,0,23,7,1,0,27,3,31,126,1,1,0,0,2,4,0,4,1,1,0,0,35,0,0,0,0,0,5,0
BIZKAIA,78,PORTUGALETE,2,1,U,1052,438,1,437,7,430,614,104,35,0,0,1,0,0,0,0,10,0,14,2,1,0,35,1,73,107,0,0,0,0,8,1,0,1,0,0,0,0,32,0,1,0,2,0,2,0
BIZKAIA,78,PORTUGALETE,2,2,U,724,332,1,331,5,326,392,83,36,0,0,1,0,0,0,0,7,1,27,1,0,0,33,6,41,62,1,0,0,0,2,1,0,3,0,0,1,0,18,0,1,0,1,0,0,0
BIZKAIA,78,PORTUGALETE,2,3,U,861,380,9,371,7,364,481,109,49,0,0,2,0,0,1,0,0,0,9,1,0,0,27,0,47,86,1,0,0,0,5,2,0,1,0,0,0,1,19,0,0,0,1,0,3,0
BIZKAIA,78,PORTUGALETE,2,4,U,675,346,14,332,2,330,329,69,31,0,1,2,0,0,0,0,0,0,6,0,0,0,36,5,67,88,0,0,0,0,3,1,0,3,0,0,0,0,16,0,0,0,0,0,2,0
BIZKAIA,78,PORTUGALETE,2,5,U,681,274,4,270,4,266,407,74,29,1,0,0,0,0,0,0,2,0,10,2,1,0,36,1,28,56,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,2,0
BIZKAIA,78,PORTUGALETE,2,6,A,591,246,0,246,2,244,345,70,17,1,0,0,0,0,0,0,5,0,13,1,0,0,24,6,30,50,0,0,0,0,3,0,1,1,0,0,0,1,18,0,0,0,1,0,2,0
BIZKAIA,78,PORTUGALETE,2,6,B,637,260,2,258,6,252,377,62,23,0,0,0,0,0,0,0,3,0,12,1,0,0,25,3,47,52,0,0,0,0,2,1,0,3,0,0,0,0,16,0,0,0,1,0,1,0
BIZKAIA,78,PORTUGALETE,2,7,U,569,271,0,271,9,262,298,88,33,0,0,0,0,0,0,0,2,0,6,1,0,0,14,2,37,59,0,0,0,2,5,0,0,0,1,0,0,0,10,0,0,0,0,0,2,0
BIZKAIA,78,PORTUGALETE,2,8,U,1080,429,5,424,6,418,651,137,42,0,1,1,0,1,1,0,3,0,18,3,0,0,42,1,54,67,0,0,0,0,3,1,0,0,2,0,0,0,37,0,0,0,0,0,3,1
BIZKAIA,78,PORTUGALETE,2,9,U,658,298,2,296,9,287,360,94,52,3,0,0,0,0,0,0,6,1,12,2,1,0,29,1,19,41,0,0,0,0,3,2,0,0,0,0,0,0,20,0,0,0,1,0,0,0
BIZKAIA,78,PORTUGALETE,2,10,A,567,262,1,261,2,259,305,50,19,0,0,0,0,0,0,0,1,0,9,1,0,0,40,3,30,70,1,0,0,1,2,1,0,2,0,0,0,0,27,0,0,0,1,0,1,0
BIZKAIA,78,PORTUGALETE,2,10,B,651,295,3,292,4,288,356,72,18,0,0,2,0,0,0,0,4,0,8,3,0,0,38,0,37,63,0,0,0,1,0,1,0,3,0,0,0,1,36,0,0,0,0,0,1,0
BIZKAIA,78,PORTUGALETE,3,1,U,758,367,1,366,14,352,391,60,32,0,0,0,0,0,0,0,4,0,6,1,0,0,25,4,73,102,0,0,1,0,6,1,0,3,0,1,0,1,25,0,0,0,4,0,3,0
BIZKAIA,78,PORTUGALETE,3,2,U,600,277,1,276,5,271,323,51,18,0,0,1,0,0,0,0,3,0,10,5,0,0,18,3,42,91,0,0,0,2,2,2,0,0,2,0,0,0,18,0,0,1,0,0,2,0
BIZKAIA,78,PORTUGALETE,3,3,U,1080,444,5,439,7,432,636,105,50,1,0,0,0,0,0,0,5,0,6,6,1,0,37,4,53,105,0,0,0,0,5,3,0,0,0,0,0,0,43,1,1,0,2,0,4,0
BIZKAIA,78,PORTUGALETE,3,4,U,769,311,2,309,11,298,458,72,11,1,0,1,0,0,0,0,1,0,8,0,0,0,33,4,48,81,0,1,1,0,2,0,0,0,2,0,0,0,28,1,1,0,1,0,1,0
BIZKAIA,78,PORTUGALETE,3,5,U,899,356,7,349,10,339,543,79,44,1,0,0,0,0,0,0,3,0,20,1,0,0,25,5,51,70,1,1,0,0,2,2,0,1,0,0,1,0,31,0,0,0,0,0,1,0
BIZKAIA,78,PORTUGALETE,3,6,U,851,377,7,370,3,367,474,75,43,2,0,1,3,0,0,0,2,0,16,1,0,0,34,4,53,99,3,0,0,1,3,0,0,1,0,0,0,0,21,0,0,0,2,0,3,0
BIZKAIA,78,PORTUGALETE,3,7,U,950,375,3,372,6,366,575,111,39,1,0,1,2,0,0,0,6,0,17,1,1,0,28,2,29,91,1,1,0,1,3,0,0,0,0,0,1,0,22,0,1,0,0,7,0,0
BIZKAIA,78,PORTUGALETE,3,8,U,1065,412,6,406,3,403,653,129,55,0,0,0,0,1,1,0,2,0,19,0,0,0,45,1,30,69,3,1,0,0,10,1,0,2,0,0,0,0,32,0,0,0,1,0,1,0
BIZKAIA,78,PORTUGALETE,3,9,U,1061,457,6,451,15,436,604,99,70,0,0,0,0,0,0,0,2,0,7,4,0,0,31,3,60,128,0,0,0,0,4,0,0,0,1,0,0,0,24,0,0,0,1,0,2,0
BIZKAIA,78,PORTUGALETE,3,10,U,677,273,1,272,8,264,404,80,27,0,0,2,0,0,0,0,2,0,6,1,0,0,26,2,24,61,0,0,0,0,2,2,0,3,0,0,1,0,24,0,0,0,0,1,0,0
BIZKAIA,78,PORTUGALETE,3,11,U,768,333,5,328,3,325,435,53,53,1,0,1,0,0,0,0,0,0,9,3,1,0,24,1,52,94,0,1,0,1,3,1,0,2,0,0,0,0,25,0,0,0,0,0,0,0
BIZKAIA,78,PORTUGALETE,3,12,A,641,318,2,316,2,314,323,51,58,0,0,1,0,0,0,1,3,0,14,1,0,0,24,0,48,77,0,0,0,0,6,1,1,1,0,0,0,0,25,0,1,0,0,0,1,0
BIZKAIA,78,PORTUGALETE,3,12,B,781,378,4,374,9,365,403,73,38,0,0,1,0,0,0,1,9,0,13,3,0,0,24,5,52,87,0,0,0,2,5,1,0,3,0,0,0,0,40,0,1,0,1,0,6,0
BIZKAIA,78,PORTUGALETE,4,1,U,848,402,4,398,11,387,446,93,49,0,0,3,0,0,0,0,4,1,18,5,0,0,29,1,48,82,2,0,0,2,6,1,0,1,1,0,0,0,33,0,2,0,2,1,3,0
BIZKAIA,78,PORTUGALETE,4,2,U,824,341,7,334,3,331,483,94,25,1,0,6,0,0,1,0,4,0,8,1,1,0,30,1,46,69,1,0,0,3,1,0,0,3,0,0,0,0,31,0,0,0,0,0,4,1
BIZKAIA,78,PORTUGALETE,4,3,A,600,259,7,252,3,249,341,60,12,0,0,0,0,0,0,0,2,0,7,3,2,0,36,1,45,39,3,0,0,3,0,0,1,0,0,0,1,0,33,0,0,0,1,0,0,0
BIZKAIA,78,PORTUGALETE,4,3,B,658,275,2,273,5,268,383,70,17,0,0,6,0,2,0,0,1,1,10,1,1,0,41,2,31,44,0,0,0,2,3,1,0,2,0,0,0,0,31,0,0,0,1,0,1,0
BIZKAIA,78,PORTUGALETE,4,4,U,983,461,7,454,18,436,522,153,56,0,0,0,0,0,0,0,3,1,15,2,0,0,40,1,53,59,0,0,0,1,1,0,0,1,0,0,0,0,47,0,0,0,0,1,2,0
BIZKAIA,78,PORTUGALETE,4,5,A,621,236,1,235,5,230,385,56,19,0,0,0,0,0,0,1,4,0,3,2,0,0,32,2,22,50,0,0,0,0,9,0,0,3,0,0,0,0,20,1,0,0,1,0,5,0
BIZKAIA,78,PORTUGALETE,4,5,B,652,296,2,294,3,291,356,74,24,1,0,3,0,0,0,0,6,0,9,5,0,0,27,4,35,64,1,0,0,3,4,0,1,2,0,0,0,0,27,0,1,0,0,0,0,0
BIZKAIA,78,PORTUGALETE,4,6,U,951,349,1,348,5,343,602,120,37,0,0,3,0,0,0,0,6,0,16,1,0,0,24,2,35,49,0,1,1,1,6,1,1,0,1,0,0,0,32,0,0,0,1,0,5,0
BIZKAIA,78,PORTUGALETE,4,7,U,1133,405,4,401,11,390,728,130,39,1,0,4,0,0,1,0,2,0,17,0,1,1,34,3,37,67,0,0,0,2,8,0,0,1,1,0,0,0,37,0,0,0,1,0,3,0
BIZKAIA,78,PORTUGALETE,5,1,A,922,377,6,371,10,361,545,70,26,2,0,0,0,0,0,0,3,0,15,2,0,0,29,5,68,74,1,1,0,1,6,1,0,2,2,0,0,0,46,0,0,0,1,0,6,0
BIZKAIA,78,PORTUGALETE,5,1,B,978,370,2,368,15,353,608,71,17,0,0,1,0,0,0,0,6,0,24,2,2,0,39,2,45,82,0,1,0,1,4,4,0,0,2,0,0,0,46,0,0,0,1,1,2,0
BIZKAIA,78,PORTUGALETE,5,2,A,824,306,1,305,9,296,518,82,21,0,0,1,0,1,0,0,1,0,18,0,0,0,25,2,53,56,1,0,0,0,8,0,0,2,1,0,0,20,0,0,0,0,0,1,2,1
BIZKAIA,78,PORTUGALETE,5,2,B,900,340,3,337,5,332,560,71,25,0,1,2,0,0,1,0,7,0,8,1,1,0,25,2,56,78,0,0,1,2,6,1,2,0,4,0,0,1,34,0,1,0,0,0,2,0
BIZKAIA,79,ERRIGOITI,1,1,U,443,247,4,243,5,238,196,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,110,103,0,0,0,0,5,1,0,5,0,0,0,1,2,0,0,0,0,0,1,0
BIZKAIA,80,VALLE DE TRÁPAGA-TRAPAGARAN,1,1,A,557,251,6,245,3,242,306,64,9,0,0,0,0,1,0,0,4,0,8,3,0,1,14,2,38,80,0,0,0,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,1,1
BIZKAIA,80,VALLE DE TRÁPAGA-TRAPAGARAN,1,1,B,666,276,6,270,4,266,390,69,15,0,0,0,0,0,0,0,3,0,10,4,0,0,26,5,34,83,0,0,0,0,1,1,0,1,0,0,0,0,12,0,0,0,0,0,1,1
BIZKAIA,80,VALLE DE TRÁPAGA-TRAPAGARAN,1,2,U,896,429,7,422,15,407,467,94,22,0,0,0,1,1,0,0,2,0,7,2,1,1,20,8,85,115,0,0,0,2,2,0,0,0,1,0,0,1,35,0,0,0,0,0,5,2
BIZKAIA,80,VALLE DE TRÁPAGA-TRAPAGARAN,1,3,U,844,351,7,344,10,334,493,92,22,0,0,2,0,0,0,0,1,0,8,0,2,0,34,1,52,91,1,0,0,4,4,1,0,0,0,0,0,0,18,0,0,0,0,0,1,0
