TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PSE-PSOE,PP,EB,CDS,EKA,PH,FE-JONS,POSI,PREPAL,PADE,TC-PNC,DN,FE,ARALAR,PNV...(E04),N.I.V.,CUP,UCL,EA...(E04),NOS-UP,EC,PUM+J,PFYV,PASOC,PCPE-LI.(LIT-CI),CL,P.CANNABIS,CE...(E04),FA,PARADOS,B-GV
BIZKAIA,001,ABADIÑO,1,3,A,597,265,25,240,1,239,332,82,54,8,1,0,0,0,0,0,0,1,0,1,1,73,0,0,0,13,0,0,0,0,1,0,0,2,1,0,1,0
BIZKAIA,001,ABADIÑO,1,3,B,507,225,26,199,0,199,282,70,60,6,0,0,0,0,1,0,0,0,0,0,1,49,0,0,0,8,0,0,0,0,1,0,0,1,1,0,1,0
BIZKAIA,001,ABADIÑO,1,4,U,1067,406,137,269,1,268,661,24,21,9,0,0,0,0,1,0,0,0,0,0,4,170,2,0,0,34,0,0,1,1,0,0,0,0,1,0,0,0
BIZKAIA,001,ABADIÑO,1,5,A,852,337,75,262,1,261,515,71,54,14,0,0,0,0,1,0,0,0,0,0,7,95,0,0,0,16,0,0,0,0,1,0,0,2,0,0,0,0
BIZKAIA,001,ABADIÑO,1,5,B,769,244,9,235,4,231,525,80,44,17,0,0,0,0,1,0,0,0,0,0,2,73,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,1,1,A,583,259,27,232,2,230,324,86,15,18,0,0,0,0,0,0,0,0,0,0,1,94,1,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,1,1,B,600,272,20,252,2,250,328,119,11,19,0,0,0,0,0,0,1,0,0,0,0,91,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,1,1,C,603,278,29,249,0,249,325,107,17,22,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,1
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,1,2,A,436,188,17,171,2,169,248,58,16,14,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,1,2,B,443,193,24,169,1,168,250,68,15,15,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,1
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,1,4,A,332,166,8,158,1,157,166,61,9,9,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,1,4,B,396,184,8,176,5,171,212,66,10,12,0,0,0,0,1,0,0,0,0,0,0,71,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,1,5,A,539,179,12,167,1,166,360,68,13,14,0,0,0,0,0,0,0,0,0,0,1,64,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,1,5,B,688,280,48,232,3,229,408,75,23,27,0,0,1,0,0,1,0,0,0,0,1,93,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,1
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,2,1,A,458,180,18,162,0,162,278,51,15,8,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,2,1,B,514,246,26,220,0,220,268,76,15,11,0,0,0,0,0,0,0,0,0,0,1,93,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,1
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,2,2,A,480,166,21,145,1,144,314,59,10,0,0,0,1,0,0,0,0,0,0,0,0,58,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,2
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,2,2,B,513,209,15,194,3,191,304,72,29,21,0,0,0,0,0,1,0,0,0,0,1,56,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,2
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,2,3,A,610,264,28,236,2,234,346,92,32,22,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0
BIZKAIA,002,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,2,3,B,650,319,25,294,1,293,331,137,23,21,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,1
BIZKAIA,003,AMOREBIETA-ETXANO,1,1,A,719,403,72,331,1,330,316,57,32,14,0,1,0,1,2,0,0,0,0,1,7,174,0,0,0,34,0,0,0,0,0,0,0,5,0,0,0,2
BIZKAIA,003,AMOREBIETA-ETXANO,1,1,B,547,284,49,235,1,234,263,52,25,7,0,0,0,0,0,0,0,0,0,0,4,128,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,003,AMOREBIETA-ETXANO,1,2,U,987,512,58,454,4,450,475,100,45,43,0,0,1,0,0,2,0,0,0,0,11,210,1,0,0,31,0,0,1,0,0,1,0,3,0,0,1,0
BIZKAIA,003,AMOREBIETA-ETXANO,1,3,A,920,524,123,401,0,401,396,59,22,17,0,0,0,0,0,0,0,0,1,0,9,246,0,0,0,44,0,0,0,0,1,1,0,1,0,0,0,0
BIZKAIA,003,AMOREBIETA-ETXANO,1,3,B,720,353,50,303,2,301,367,60,28,15,0,0,1,0,0,0,0,0,0,0,1,163,0,0,0,27,0,0,2,0,2,0,0,1,0,0,0,1
BIZKAIA,003,AMOREBIETA-ETXANO,1,4,A,546,258,45,213,2,211,288,70,34,24,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,1
BIZKAIA,003,AMOREBIETA-ETXANO,1,4,B,521,252,21,231,1,230,269,100,36,14,1,0,0,0,2,0,0,0,0,0,1,66,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,003,AMOREBIETA-ETXANO,1,5,A,707,331,38,293,1,292,376,57,21,6,0,0,0,0,0,0,0,0,0,0,2,158,0,0,0,43,1,1,1,0,0,0,0,1,0,0,0,1
BIZKAIA,003,AMOREBIETA-ETXANO,1,5,B,599,296,34,262,1,261,303,60,41,17,0,0,0,0,0,0,0,0,0,0,2,120,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,1
BIZKAIA,003,AMOREBIETA-ETXANO,1,6,U,955,396,49,347,4,343,559,137,56,23,0,0,0,0,0,0,0,0,0,0,5,101,0,0,0,13,0,1,1,0,0,4,0,1,0,0,0,1
BIZKAIA,003,AMOREBIETA-ETXANO,1,7,A,1052,559,125,434,5,429,493,41,42,19,0,1,0,0,0,0,0,0,0,0,5,271,0,0,0,47,0,0,1,0,1,0,0,1,0,0,0,0
BIZKAIA,003,AMOREBIETA-ETXANO,1,7,B,762,301,1,300,1,299,461,60,36,10,0,0,0,1,0,0,0,0,0,0,2,163,0,0,0,24,0,0,0,1,0,0,0,1,0,0,1,0
BIZKAIA,003,AMOREBIETA-ETXANO,1,8,A,803,362,70,292,6,286,441,61,21,27,0,0,0,0,0,0,0,0,0,0,10,126,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,003,AMOREBIETA-ETXANO,1,8,B,693,274,48,226,1,225,419,87,19,18,0,0,1,0,0,0,0,0,0,0,6,74,0,0,0,15,0,0,0,0,1,0,0,2,0,0,0,2
BIZKAIA,003,AMOREBIETA-ETXANO,1,9,U,909,397,71,326,3,323,512,82,36,20,0,0,0,0,0,1,0,0,0,0,2,143,0,0,0,30,0,0,0,0,1,0,0,6,1,0,0,1
BIZKAIA,003,AMOREBIETA-ETXANO,1,10,U,999,441,68,373,3,370,558,99,27,21,0,0,0,0,0,0,0,0,0,0,5,185,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0
BIZKAIA,003,AMOREBIETA-ETXANO,2,1,U,482,186,31,155,2,153,296,23,4,17,0,0,0,0,0,0,1,0,0,0,2,83,0,0,0,19,0,2,0,0,1,1,0,0,0,0,0,0
BIZKAIA,003,AMOREBIETA-ETXANO,3,1,A,273,133,34,99,0,99,140,5,10,2,0,0,0,0,0,0,0,0,0,0,1,73,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,003,AMOREBIETA-ETXANO,3,1,B,752,452,94,358,3,355,300,17,5,2,0,0,0,0,0,0,0,0,0,0,2,302,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,2
BIZKAIA,004,AMOROTO,1,1,U,303,172,28,144,1,143,131,1,0,0,0,0,0,0,0,0,0,0,0,0,4,126,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,005,ARAKALDO,1,1,U,84,55,22,33,1,32,29,1,3,1,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,006,ARANTZAZU,1,1,U,246,174,50,124,1,123,72,2,6,2,0,0,0,0,0,0,0,0,0,0,2,89,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0
BIZKAIA,007,MUNITIBAR-ARBATZEGI GERRIKAITZ-,1,1,U,322,202,64,138,0,138,120,1,5,0,0,0,0,0,0,0,0,0,0,0,4,123,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
BIZKAIA,008,ARTZENTALES,1,1,U,575,332,23,309,2,307,243,7,15,9,0,0,0,0,0,0,0,0,0,0,5,244,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,2
BIZKAIA,009,ARRANKUDIAGA,1,1,U,676,422,123,299,1,298,254,13,19,5,0,0,0,1,0,0,1,0,0,0,3,234,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0
BIZKAIA,010,ARRIETA,1,1,U,443,242,27,215,1,214,201,4,8,3,0,0,0,0,0,0,0,0,0,0,4,183,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,011,ARRIGORRIAGA,1,1,A,485,228,40,188,3,185,257,68,17,6,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,1
BIZKAIA,011,ARRIGORRIAGA,1,1,B,527,222,30,192,0,192,305,59,32,6,0,0,0,0,0,1,0,0,0,0,1,76,1,0,0,11,0,0,1,0,0,1,0,0,0,0,0,3
BIZKAIA,011,ARRIGORRIAGA,1,2,A,825,277,32,245,1,244,548,99,47,12,0,0,0,0,1,1,0,0,1,0,0,63,0,0,0,11,0,0,2,0,0,1,0,2,0,0,0,4
BIZKAIA,011,ARRIGORRIAGA,1,2,B,879,335,20,315,2,313,544,144,57,16,0,0,0,0,0,0,0,0,0,0,1,83,0,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0
BIZKAIA,011,ARRIGORRIAGA,1,3,U,576,247,22,225,0,225,329,142,30,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,9,0,1,0
BIZKAIA,011,ARRIGORRIAGA,1,4,A,898,412,36,376,3,373,486,80,49,29,0,0,0,0,2,0,0,0,0,0,1,186,1,0,0,18,0,0,0,0,1,0,0,2,0,0,0,4
BIZKAIA,011,ARRIGORRIAGA,1,4,B,881,444,59,385,3,382,437,81,40,28,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,23,0,0,0,0,0,1,0,1,0,0,0,3
BIZKAIA,011,ARRIGORRIAGA,1,5,U,743,304,37,267,2,265,439,109,45,8,0,0,1,0,0,0,0,0,0,0,4,79,0,0,0,14,0,0,0,0,0,1,0,2,0,0,0,2
BIZKAIA,011,ARRIGORRIAGA,2,1,A,453,266,33,233,1,232,187,43,27,9,0,0,0,0,0,0,0,0,0,0,2,134,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,011,ARRIGORRIAGA,2,1,B,400,196,24,172,1,171,204,32,20,8,0,0,0,0,0,0,0,0,0,0,2,96,0,0,0,8,1,0,0,0,0,0,0,0,1,0,1,2
BIZKAIA,011,ARRIGORRIAGA,2,2,A,887,399,67,332,3,329,488,67,47,26,0,0,0,0,0,0,0,0,0,0,5,165,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,1
BIZKAIA,011,ARRIGORRIAGA,2,2,B,844,357,47,310,2,308,487,77,48,18,0,0,0,0,0,0,0,1,0,0,2,137,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,011,ARRIGORRIAGA,2,3,A,689,347,42,305,1,304,342,41,37,15,0,0,1,0,0,0,0,0,2,0,6,182,1,0,0,13,0,0,1,1,0,0,0,2,1,0,0,1
BIZKAIA,011,ARRIGORRIAGA,2,3,B,575,264,32,232,1,231,311,42,28,12,0,0,0,0,0,1,0,0,0,0,0,125,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,012,BAKIO,1,1,A,842,536,69,467,2,465,306,18,26,11,1,0,0,0,0,0,0,0,0,0,6,340,0,0,0,59,0,0,1,0,0,0,0,2,0,0,0,1
BIZKAIA,012,BAKIO,1,1,B,828,507,91,416,2,414,321,19,20,17,1,1,0,0,0,0,0,0,0,0,7,291,0,0,0,52,0,0,0,0,0,1,0,3,1,0,1,0
BIZKAIA,013,BARAKALDO,1,1,U,730,334,14,320,0,320,396,90,105,13,0,0,0,0,0,0,0,0,1,0,2,93,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,2
BIZKAIA,013,BARAKALDO,1,2,A,446,220,15,205,0,205,226,59,66,12,0,0,0,0,0,0,0,0,0,0,2,59,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
BIZKAIA,013,BARAKALDO,1,2,B,509,220,12,208,0,208,289,67,64,12,0,0,0,0,0,0,0,0,1,0,0,58,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1
BIZKAIA,013,BARAKALDO,1,3,U,840,323,7,316,0,316,517,106,92,17,1,0,0,0,0,0,0,0,0,0,0,86,0,0,0,12,0,0,0,0,0,0,1,1,0,0,0,0
BIZKAIA,013,BARAKALDO,1,4,A,671,311,11,300,1,299,360,89,75,14,0,0,0,0,1,0,0,0,0,0,2,105,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,013,BARAKALDO,1,4,B,778,386,21,365,1,364,392,117,84,21,0,2,1,0,1,0,0,1,0,0,0,112,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2
BIZKAIA,013,BARAKALDO,1,5,U,935,435,33,402,3,399,500,154,107,16,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,25,0,0,0,0,0,1,0,1,0,0,0,1
BIZKAIA,013,BARAKALDO,1,6,U,831,328,13,315,1,314,503,142,85,26,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0
BIZKAIA,013,BARAKALDO,1,7,U,639,262,9,253,0,253,377,129,60,13,0,0,0,0,1,0,0,0,1,0,2,34,0,0,0,7,0,0,0,0,3,0,0,3,0,0,0,0
BIZKAIA,013,BARAKALDO,1,8,U,617,231,20,211,1,210,386,103,46,16,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,7,0,0,0,0,0,2,0,3,0,0,0,1
BIZKAIA,013,BARAKALDO,1,9,U,610,282,11,271,1,270,328,99,75,21,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,1
BIZKAIA,013,BARAKALDO,2,1,U,908,406,26,380,2,378,502,134,95,24,0,0,1,0,0,0,0,0,0,0,0,114,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1
BIZKAIA,013,BARAKALDO,2,2,A,425,184,7,177,1,176,241,71,36,4,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,013,BARAKALDO,2,2,B,496,221,5,216,4,212,275,78,51,7,0,0,0,0,0,0,1,0,0,0,1,67,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
BIZKAIA,013,BARAKALDO,2,3,U,829,341,23,318,4,314,488,102,70,32,0,0,0,0,1,0,0,0,0,0,0,96,0,0,0,10,0,0,1,0,0,0,1,1,0,0,0,0
BIZKAIA,013,BARAKALDO,2,4,A,503,196,16,180,0,180,307,78,43,13,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,5,0,0,0,0,0,1,0,2,0,0,0,0
BIZKAIA,013,BARAKALDO,2,4,B,667,259,17,242,0,242,408,105,68,13,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
BIZKAIA,013,BARAKALDO,2,5,A,732,290,24,266,3,263,442,118,55,13,0,0,1,0,0,0,0,0,0,0,3,62,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1
BIZKAIA,013,BARAKALDO,2,5,B,829,307,28,279,2,277,522,139,49,27,0,0,0,0,1,0,0,0,0,0,1,51,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2
BIZKAIA,013,BARAKALDO,2,6,A,621,234,0,234,0,234,387,81,56,10,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,3,17,0,0,0,0,0,0,2,0,0,0,0
BIZKAIA,013,BARAKALDO,2,6,B,703,285,19,266,1,265,418,108,79,9,0,0,1,0,0,0,0,0,0,0,0,63,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,013,BARAKALDO,2,7,U,584,255,4,251,2,249,329,125,64,9,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0
BIZKAIA,013,BARAKALDO,2,8,U,768,314,23,291,1,290,454,135,77,5,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0
BIZKAIA,013,BARAKALDO,2,9,U,561,190,9,181,0,181,371,84,37,13,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
BIZKAIA,013,BARAKALDO,2,10,A,814,328,17,311,2,309,486,143,69,18,0,0,0,0,0,0,0,3,0,0,1,66,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,013,BARAKALDO,2,10,B,859,367,18,349,0,349,492,169,76,14,0,0,0,0,2,0,0,0,0,0,1,77,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,013,BARAKALDO,3,1,U,936,381,31,350,2,348,555,161,91,17,0,0,0,0,1,0,1,0,0,0,1,63,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,5
BIZKAIA,013,BARAKALDO,3,2,A,551,214,11,203,1,202,337,89,51,8,0,0,0,0,0,0,0,1,0,0,0,42,1,0,0,5,0,0,2,0,0,0,0,1,1,0,0,1
BIZKAIA,013,BARAKALDO,3,2,B,623,234,9,225,2,223,389,106,63,7,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,1
BIZKAIA,013,BARAKALDO,3,3,U,822,339,17,322,1,321,483,121,67,19,0,0,0,0,0,0,0,0,0,1,2,102,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,2
BIZKAIA,013,BARAKALDO,3,4,A,455,226,7,219,4,215,229,99,67,5,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1
BIZKAIA,013,BARAKALDO,3,4,B,537,251,14,237,0,237,286,115,66,11,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
BIZKAIA,013,BARAKALDO,3,5,U,808,320,8,312,5,307,488,88,117,9,0,0,1,0,0,0,0,0,0,0,2,79,0,0,0,5,0,0,0,0,1,0,0,2,0,0,2,1
BIZKAIA,013,BARAKALDO,3,6,U,736,295,9,286,0,286,441,154,67,13,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1
BIZKAIA,013,BARAKALDO,3,7,U,757,299,15,284,1,283,458,160,60,20,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,5,0,0,0,1,1,1,0,0,0,0,1,0
BIZKAIA,013,BARAKALDO,3,8,U,893,356,19,337,1,336,537,167,81,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,0,2,1,20,0,0,0,2,0,0,0,0
BIZKAIA,013,BARAKALDO,4,1,A,450,196,6,190,1,189,254,109,35,8,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,013,BARAKALDO,4,1,B,460,203,7,196,1,195,257,114,44,9,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,013,BARAKALDO,4,2,U,665,335,35,300,2,298,330,106,82,8,0,0,0,0,0,0,0,0,0,0,1,93,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0
BIZKAIA,013,BARAKALDO,4,3,U,881,367,22,345,2,343,514,162,74,19,0,0,0,0,0,0,0,0,0,0,4,67,2,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,013,BARAKALDO,4,4,A,528,216,28,188,1,187,312,86,37,10,0,0,0,0,2,0,0,0,0,0,0,39,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,1
BIZKAIA,013,BARAKALDO,4,4,B,622,250,18,232,2,230,372,103,33,14,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,013,BARAKALDO,4,5,U,675,266,16,250,2,248,409,121,54,15,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0
BIZKAIA,013,BARAKALDO,4,6,U,741,352,22,330,5,325,389,127,92,15,0,0,0,1,0,0,0,0,0,0,1,82,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1
BIZKAIA,013,BARAKALDO,4,7,A,583,244,8,236,3,233,339,111,53,12,0,0,0,0,0,0,0,1,0,0,1,47,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0
BIZKAIA,013,BARAKALDO,4,7,B,576,272,4,268,2,266,304,124,67,17,0,0,0,0,0,2,0,0,0,0,2,46,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0
BIZKAIA,013,BARAKALDO,4,8,A,525,223,22,201,1,200,302,58,49,16,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,013,BARAKALDO,4,8,B,564,198,34,164,1,163,366,62,50,6,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,5,0,0,0,0,0,1,0,0,0,0,2,0
BIZKAIA,013,BARAKALDO,4,10,A,483,229,12,217,0,217,254,117,44,11,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,5,0,0,1,0,1,0,0,1,0,0,0,2
BIZKAIA,013,BARAKALDO,4,10,B,517,217,24,193,1,192,300,105,38,8,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,2
BIZKAIA,013,BARAKALDO,5,1,A,852,420,28,392,1,391,432,138,103,11,0,0,1,0,0,0,0,1,0,0,1,112,0,0,0,20,0,0,1,0,0,0,0,2,0,0,0,1
BIZKAIA,013,BARAKALDO,5,1,B,995,434,18,416,2,414,561,146,123,22,0,0,0,0,0,0,0,0,0,0,3,106,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,013,BARAKALDO,5,2,A,687,324,32,292,3,289,363,117,72,24,0,1,0,0,3,0,0,0,0,0,0,55,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0
BIZKAIA,013,BARAKALDO,5,2,B,687,317,26,291,2,289,370,150,68,18,0,0,0,0,0,0,2,0,0,0,1,41,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,1
BIZKAIA,013,BARAKALDO,5,3,U,832,420,30,390,2,388,412,145,90,32,0,0,0,0,0,0,0,0,0,0,3,97,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2
BIZKAIA,013,BARAKALDO,5,4,U,652,267,19,248,0,248,385,106,69,17,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,2
BIZKAIA,013,BARAKALDO,5,5,A,741,353,15,338,1,337,388,124,96,1,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,3
BIZKAIA,013,BARAKALDO,5,5,B,797,358,18,340,1,339,439,128,104,7,1,0,0,0,0,0,0,0,0,0,2,71,0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,1
BIZKAIA,013,BARAKALDO,5,6,A,642,314,24,290,1,289,328,118,62,17,0,0,0,0,1,1,0,0,0,0,0,78,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0
BIZKAIA,013,BARAKALDO,5,6,B,623,326,13,313,4,309,297,112,89,9,0,0,0,0,2,0,0,0,0,0,2,72,0,0,0,18,0,0,1,0,0,0,0,0,0,0,1,3
BIZKAIA,013,BARAKALDO,5,7,A,611,273,12,261,2,259,338,131,57,12,0,0,0,0,2,0,1,0,0,0,2,47,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0
BIZKAIA,013,BARAKALDO,5,7,B,706,312,16,296,2,294,394,125,86,15,0,0,0,0,1,0,1,0,0,0,0,50,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,1
BIZKAIA,013,BARAKALDO,5,8,U,968,344,17,327,1,326,624,150,78,14,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,10,0,0,0,1,0,0,0,4,0,1,0,1
BIZKAIA,013,BARAKALDO,5,9,U,1299,539,34,505,2,503,760,246,94,25,0,0,0,0,0,0,1,1,0,0,0,110,1,0,0,19,0,0,1,1,0,0,0,3,0,0,0,1
BIZKAIA,013,BARAKALDO,5,10,A,474,219,9,210,3,207,255,102,35,18,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,1
BIZKAIA,013,BARAKALDO,5,10,B,470,235,16,219,2,217,235,108,37,17,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0
BIZKAIA,013,BARAKALDO,6,1,A,715,309,12,297,4,293,406,153,68,17,1,1,0,1,1,0,0,0,0,0,2,46,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,013,BARAKALDO,6,1,B,778,298,5,293,0,293,480,157,68,9,0,0,0,0,1,0,0,0,0,0,0,53,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
BIZKAIA,013,BARAKALDO,6,2,U,953,386,18,368,0,368,567,175,80,15,0,0,0,0,0,0,0,0,0,0,3,87,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
BIZKAIA,013,BARAKALDO,6,3,A,500,212,7,205,3,202,288,89,45,9,1,0,0,0,1,0,0,0,0,0,0,50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
